id,place_name,kakao_place_name,kakao_place_url,distance_m,confidence
st_15273,아로이카,아로이카,http://place.map.kakao.com/1886243360,1.0,high
st_15274,신명여고,신명여자고등학교,http://place.map.kakao.com/7970544,34.0,high
st_15275,현대프리미엄아울렛 송도점,현대프리미엄아울렛 송도점,http://place.map.kakao.com/423643023,0.0,high
st_15276,의정부공업고등학교,의정부공업고등학교 전기차충전소,http://place.map.kakao.com/764165537,20.0,high
st_15277,아일랜드캐슬 그랜드볼룸,높은뜻덕소교회 갈릴리성전,http://place.map.kakao.com/534006769,11.0,mid
st_15278,아다마스253,아다마스253,http://place.map.kakao.com/18437396,0.0,high
st_15280,시장거리길,남해바다,http://place.map.kakao.com/8878892,37.0,mid
st_15281,팜스프링아파트 상가,팜스프링약국,http://place.map.kakao.com/9515962,11.0,high
st_15282,운정역,운정역 경의중앙선,http://place.map.kakao.com/26352397,22.0,high
st_15284,고양종합터미널,롯데렌터카 픽업존 고양종합터미널,http://place.map.kakao.com/502352775,0.0,high
st_15285,미그웨치 앞,,,,low
st_15286,진솔그린프라자 앞,,,,low
st_15287,백양빌딩,백양빌딩,http://place.map.kakao.com/7884380,3.0,high
st_15288,아쿠아필드 고양,아쿠아필드 고양 푸드코트,http://place.map.kakao.com/1865846160,0.0,high
st_15289,GS25 김포아라점,,,,low
st_15290,워커힐애스턴하우스,그랜드워커힐서울 애스톤하우스,http://place.map.kakao.com/25622223,4.0,high
st_15291,양평추모공원 더포레,양평추모공원 더포레,http://place.map.kakao.com/1494146454,0.0,high
st_15292,석현전원마을 주택,,,,low
st_15293,평택역1번출구,평택역 1호선 1번출구,http://place.map.kakao.com/8122241,258.0,mid
st_15294,더체어펜션,더체어펜션,http://place.map.kakao.com/27446705,3.0,high
st_15295,신남방파제,,,,low
st_15296,제천경찰서,제천경찰서어린이집,http://place.map.kakao.com/1680322520,6.0,high
st_15297,스카이다이빙센터 충주,스카이다이빙센터 충주,http://place.map.kakao.com/1257414379,0.0,high
st_15299,보령청보리밭,보령천북청보리밭,http://place.map.kakao.com/1143852867,35.0,high
st_15300,마크원에비뉴,브렌우드 세종 마크원 애비뉴 대리,http://place.map.kakao.com/1688807717,0.0,high
st_15301,태조로,태조로39,http://place.map.kakao.com/2102576545,51.0,high
st_15302,태조로(2),,,145.0,low
st_15303,경기전길,경기전중앙숯불,http://place.map.kakao.com/25732645,68.0,high
st_15304,최명희길,일락당,http://place.map.kakao.com/17445557,0.0,mid
st_15306,경주 오봉산 마당바위,오봉산 마당바위,http://place.map.kakao.com/1067488701,134.0,mid
st_15307,태화강국가정원,태화강국가정원 학생정원,http://place.map.kakao.com/512511394,27.0,high
st_15308,울산대교,울산대교,http://place.map.kakao.com/26818591,2.0,high
st_15310,센텀서로,와이키즈 해운대점,http://place.map.kakao.com/579878802,96.0,mid
st_15311,센턴시티사거리,,,,low
st_15312,퀸스파크청담점,퀸즈파크 청담점,http://place.map.kakao.com/8122778,6.0,high
st_19046,퀸스파크청담점,퀸즈파크 청담점,http://place.map.kakao.com/8122778,6.0,high
st_15313,오토바이사고거리,,,,low
st_15314,장가포차(만만코코로),,,,low
st_15315,코다차야,,,,low
st_15316,아빠식당(마포소금구이),,,,low
st_15317,잠수교(반포대교),잠수교,http://place.map.kakao.com/17350404,204.0,mid
st_15318,녹사평육교,녹사평보도육교,http://place.map.kakao.com/27276528,70.0,high
st_15319,써스티몽크맞은편,,,,low
st_15320,화장실,이태원1 공중화장실,http://place.map.kakao.com/1400432316,0.0,high
st_15321,단밤1호점,,,,low
st_15322,디펜스거리,,,,low
st_15323,노리테이블,,,,low
st_15324,마루쿠식당/조이의공간,,,,low
st_15325,수아네집(뉴일무이),,,,low
st_15326,G게스트하우스,G게스트하우스,http://place.map.kakao.com/24767157,2.0,high
st_15327,단밤2호점(오리올),,,,low
st_15328,꿀밤포차,꿀밤,http://place.map.kakao.com/126985344,286.0,mid
st_15329,이태원거리(세계음식문화거리),,,,low
st_15330,천사의날개,,,,low
st_15331,싸대기골목,,,,low
st_15332,라운지클럽(펌킨),,,,low
st_15333,더파이니스트,,,,low
st_15334,놀이터(창의어린이공원),,,,low
st_15335,단밤회식장소(더부스 광화문),,,,low
st_15336,백범광장공원,남산공원,http://place.map.kakao.com/117988874,24.0,mid
st_15337,장가본사/스테이트타워남산,,,,low
st_15666,동아미디어센터,쏘카존 동아디지털미디어센터(상암DDMC),http://place.map.kakao.com/27491588,5.0,high
st_15667,마포소금구이,마포소금구이,http://place.map.kakao.com/16268792,10.0,high
st_15668,에이미,에이미컴퍼니,http://place.map.kakao.com/586890767,2.0,high
st_15669,성갤러리,,,,low
st_15670,기계회관본관앞 횡단보도,,,,low
st_15671,녹사평육교,녹사평보도육교,http://place.map.kakao.com/27276528,52.0,high
st_15672,서울루덴스,서울루덴스,http://place.map.kakao.com/19615417,1.0,high
st_15673,동자아파트,동자아파트,http://place.map.kakao.com/11375178,16.0,high
st_15674,서울로7017,서울로7017,http://place.map.kakao.com/1892446523,64.0,high
st_15675,숭의여대,숭의여자대학교 숭의음악당,http://place.map.kakao.com/11269491,37.0,high
st_15676,바캉스커피,바캉스커피,http://place.map.kakao.com/557230756,3.0,high
st_15677,세운대림상가,세운대림상가,http://place.map.kakao.com/760101283,31.0,high
st_15678,광화문역5번출구,광화문역 5호선 5번출구,http://place.map.kakao.com/8235095,32.0,high
st_15679,보칼리노,포시즌스호텔 서울 보칼리노,http://place.map.kakao.com/1580609628,0.0,high
st_15680,서대문형무소,서대문형무소역사관,http://place.map.kakao.com/7936297,0.0,high
st_15681,평창동집,,,215.0,low
st_15682,충현슈퍼,충현슈퍼,http://place.map.kakao.com/16903407,0.0,high
st_15683,반얀트리 페스타,,,160.0,low
st_15684,그옛날 즉석짜장,그옛날즉석짜장 본점,http://place.map.kakao.com/16441933,8.0,high
st_15685,신답역,신답역 2호선,http://place.map.kakao.com/21160808,28.0,high
st_15686,아베크청담,아베크 청담,http://place.map.kakao.com/253325671,0.0,high
st_15688,MCM,MCM하우스,http://place.map.kakao.com/8048352,0.0,high
st_15689,올리브빌딩,청담올리브빌딩 주차장,http://place.map.kakao.com/969890061,0.0,high
st_15690,오크밸리리조트,오크밸리 리조트 전기차충전소,http://place.map.kakao.com/1793242924,0.0,high
st_15691,안동추억박물관,안동추억박물관,http://place.map.kakao.com/499025429,0.0,high
st_15692,울산 대바위공원,대바위공원,http://place.map.kakao.com/26400562,27.0,high
st_15693,골프존파크,골프존파크 증산아시아드점,http://place.map.kakao.com/1742465505,28.0,high
st_15694,영상산업센터,이퍼블릭코리아 부산지사,http://place.map.kakao.com/18954814,0.0,mid
st_16034,월드컵북로,GS25 LG유플러스상암점,http://place.map.kakao.com/649611893,60.0,mid
st_16035,누리꿈스퀘어 옆길,,,471.0,low
st_16036,월드컵북로44길(1),도시의어부 상암점,http://place.map.kakao.com/25810798,0.0,mid
st_16037,월드컵북로44길(2),블랙샤크킥복싱 2호점,http://place.map.kakao.com/538029959,26.0,mid
st_16038,월드컵북로44길(3),게임파티룸 다락,http://place.map.kakao.com/376847903,32.0,mid
st_16039,월드컵북로44길(4),,,,low
st_16040,매봉산로,런이트,http://place.map.kakao.com/1782849649,11.0,mid
st_16041,YTN뉴스퀘어.CJE&M정류장앞(14628),,,,low
st_16042,오야스시(폐업),,,,low
st_16044,콘래드 서울,콘래드 서울,http://place.map.kakao.com/18206183,166.0,mid
st_16045,구로유통상가,신동방 소방,http://place.map.kakao.com/1637885158,0.0,mid
st_16046,GS25 대륭포스트점,GS25 대륭포스트점,http://place.map.kakao.com/12296639,31.0,high
st_16047,노들섬 정류장(03340),,,,low
st_16048,청파로(원효전자상가앞),,,,low
st_16049,원효전자상가(1),,,,low
st_16050,원효전자상가(2),서울용산시제품제작소,http://place.map.kakao.com/1418881134,32.0,mid
st_16051,새창로42길,라온코리아,http://place.map.kakao.com/24884683,0.0,mid
st_16052,청파로(전자랜드앞),,,,low
st_16053,원효로,신태성주유소,http://place.map.kakao.com/8222023,0.0,mid
st_16054,신흥시장(르몽블랑앞),,,,low
st_16055,서소문역사공원,서소문역사공원 하늘광장,http://place.map.kakao.com/417291326,0.0,high
st_16056,명동일대,,,,low
st_16057,중부공원여가센터 앞 터널,서울시설공단 남산터널요금소,http://place.map.kakao.com/11141238,63.0,mid
st_16058,삼영기계상사(폐업),,,,low
st_16060,도산공원 정류장(23162),,,,low
st_16061,언주로,씨티엔,http://place.map.kakao.com/1153425525,49.0,mid
st_16063,도곡로,경희스카이한의원,http://place.map.kakao.com/14876458,0.0,mid
st_16064,할리스 송파거여역점,할리스 송파거여역점,http://place.map.kakao.com/424901604,0.0,high
st_16065,SK텔레콤 미래대리점 위례직영점,T world 미래대리점 위례직영점,http://place.map.kakao.com/530450473,40.0,high
st_16066,백령할인마트,백령할인마트,http://place.map.kakao.com/16628701,3.0,high
st_16067,영흥북로35번길(1),,,108.0,low
st_16068,영흥북로35번길(2),,,,low
st_16069,영흥북로,힘찬치킨피자,http://place.map.kakao.com/1867705701,5.0,mid
st_16070,통큰칼국수,통큰칼국수,http://place.map.kakao.com/119513983,0.0,high
st_16071,인천 서구청,봉구비어 인천서구청점,http://place.map.kakao.com/23933505,45.0,high
st_16075,명인빌딩앞,,,,low
st_16076,디팩토리세차장,디팩토리 셀프세차장,http://place.map.kakao.com/27357248,13.0,high
st_16077,임마누엘카센터,임마누엘카센타,http://place.map.kakao.com/9411832,0.0,high
st_16078,기석무역,주식회사 기석무역 전기차충전소,http://place.map.kakao.com/476153057,11.0,high
st_16079,미래로,,,183.0,low
st_16080,고양대로,,,102.0,low
st_16081,송포로,로즈팜,http://place.map.kakao.com/27506771,62.0,mid
st_16082,대화프라자,대화프라자,http://place.map.kakao.com/2118964044,0.0,high
st_16084,평안도찹쌀순대 전문점,평안도찹쌀순대전문점,http://place.map.kakao.com/10094772,7.0,high
st_16085,해두리치킨 능곡점,해두리치킨 고양능곡점,http://place.map.kakao.com/1662410611,5.0,high
st_16086,진미상가,,,,low
st_16087,행당로,열린교회,http://place.map.kakao.com/9910593,14.0,mid
st_16088,행신로 횡단보도,,,,low
st_16089,풀잎사랑화원,풀잎사랑화원,http://place.map.kakao.com/11370775,3.0,high
st_16090,강매로,,,252.0,low
st_16091,고양휴게소(서울방향),고양휴게소(서울방향) 전기차충전소,http://place.map.kakao.com/623749683,0.0,high
st_17984,고양휴게소(서울방향),고양휴게소(서울방향) 전기차충전소,http://place.map.kakao.com/623749683,0.0,high
st_16092,아라마리나,케이워터운영관리 아라마리나 해양아카데미,http://place.map.kakao.com/2051410866,0.0,high
st_16093,아라육로152번길,현대프리미엄아울렛 김포점,http://place.map.kakao.com/22484033,0.0,mid
st_16094,원미구청,본우리집밥 원미구청점,http://place.map.kakao.com/2022149616,0.0,high
st_16096,세움프라자,나이스파크 세움프라자 주차장,http://place.map.kakao.com/1981306553,0.0,high
st_16097,다산순환로,마이리틀타이거 현대프리미엄아울렛 스페이스원점,http://place.map.kakao.com/1655284209,46.0,mid
st_16098,다산중앙로(1),콘블리다산1호점,http://place.map.kakao.com/1096257718,34.0,mid
st_16099,다산중앙로(2),원픽프라자 2,http://place.map.kakao.com/1759900554,83.0,mid
st_16101,칼리오페,칼리오페,http://place.map.kakao.com/244291844,4.0,high
st_16102,법륜사,대한불교조계종법륜사 전기차충전소,http://place.map.kakao.com/596395865,0.0,high
st_16103,아마빌리스,,,,low
st_16105,평화로,,,,low
st_16106,올라,,,,low
st_16107,중앙로77번길,흔적,http://place.map.kakao.com/324136772,0.0,mid
st_16108,구스타프케이크,구스타프케이크,http://place.map.kakao.com/2055288813,1.0,high
st_16109,인제 스피디움,자담치킨 인제스피디움점,http://place.map.kakao.com/1217200168,0.0,high
st_16110,(구)광주교도소,,,,low
st_16112,쌍용양회 문경공장,쌍용양회 문경공장 정문,http://place.map.kakao.com/1305731254,100.0,mid
st_16113,나래하우스,나래하우스,http://place.map.kakao.com/270522136,6.0,high
st_16114,일광로,일광집,http://place.map.kakao.com/332915026,237.0,mid
st_16115,은성횟집,은성횟집,http://place.map.kakao.com/9342361,2.0,high
st_16116,마린시티1로,무겐 마린시티점,http://place.map.kakao.com/27437207,114.0,mid
st_16117,누리마루APCE하우스,,,,low
st_16118,해운대,해운대구 청산 배드민턴 클럽,http://place.map.kakao.com/1594553199,311.0,mid
st_16120,봉래나루로,무명일기,http://place.map.kakao.com/1341629236,12.0,mid
st_16122,고려대학교 구로병원,고려대학교구로병원 의생명연구센터,http://place.map.kakao.com/17571955,14.0,high
st_16503,고려대학교 구로병원,고려대학교구로병원 의생명연구센터,http://place.map.kakao.com/17571955,14.0,high
st_16123,성산로22길 지하도,,,,low
st_16125,산울림피아노,,,,low
st_16126,임진강역,임진강역,http://place.map.kakao.com/10749035,1.0,high
st_16127,파머스테이블,농부의식탁 파머스테이블,http://place.map.kakao.com/11026587,0.0,high
st_16129,파주 롯데프리미엄아울렛,,,,low
st_16130,유승앙브와즈101동 정류장,,,,low
st_16131,상해,상해2010,http://place.map.kakao.com/12755997,20.0,high
st_16132,흔커피바,흔커피바,http://place.map.kakao.com/1720282565,0.0,high
st_16133,디앤베이지,디앤베이지,http://place.map.kakao.com/1767731000,0.0,high
st_16134,카페 엘레노 파주운정점,카페엘레노,http://place.map.kakao.com/1190595213,0.0,high
st_16135,와석순환로,윤후덕국회의원사무실,http://place.map.kakao.com/1022252366,40.0,mid
st_16136,활자마을 정류장,,,,low
st_16137,파주출판단지 근린공원,파주출판단지근린공원,http://place.map.kakao.com/26349049,6.0,high
st_16138,라이브러리스테이 지지향,라이브러리스테이 지지향,http://place.map.kakao.com/14102810,34.0,high
st_16140,출판도시야외무대,출판도시야외무대,http://place.map.kakao.com/670249831,1.0,high
st_16141,밀밭베이커리 금촌 본점,,,,low
st_16142,복술,,,,low
st_16143,INO프라자,인오프라자 전기차충전소,http://place.map.kakao.com/2132970047,12.0,mid
st_16144,금릉역 중앙광장,중앙광장,http://place.map.kakao.com/999597160,0.0,high
st_16145,토르타앳더코너,,,,low
st_16146,운정호수공원,운정호수공원 화장실,http://place.map.kakao.com/574030049,135.0,mid
st_16148,소노캄고양 옆길,,,,low
st_16149,이도옥설렁탕,이도옥설렁탕,http://place.map.kakao.com/27506992,106.0,mid
st_16150,롯데리아 일산마두점,롯데리아 일산마두점,http://place.map.kakao.com/7862251,19.0,high
st_16151,옥천파출소,옥천파출소,http://place.map.kakao.com/21268285,2.0,high
st_16152,강변로,강변모텔,http://place.map.kakao.com/704841771,31.0,high
st_16153,로프,로프,http://place.map.kakao.com/1344735530,0.0,high
st_16154,제물량로(인천아트플랫폼쪽),,,,low
st_16155,경화,경화,http://place.map.kakao.com/11001584,1.0,high
st_16156,관동오리진,관동오리진,http://place.map.kakao.com/1191336831,4.0,high
st_16157,사주일기,,,,low
st_16158,카페 나인티플러스,,,,low
st_16160,동화마을슈퍼,동화마을슈퍼,http://place.map.kakao.com/988312975,0.0,high
st_16161,제물량로335번길,대부호,http://place.map.kakao.com/575973052,8.0,mid
st_16162,만석부두로6번길,우진쭈꾸미,http://place.map.kakao.com/21378349,40.0,mid
st_16163,홍예문아파트,홍예문아파트,http://place.map.kakao.com/17139446,14.0,high
st_16960,홍예문아파트,홍예문아파트,http://place.map.kakao.com/17139446,14.0,high
st_16164,맥아더장군동상 앞 계단,각국조계지계단,http://place.map.kakao.com/622869430,98.0,mid
st_16165,수봉하이츠빌라,수봉하이츠빌라,http://place.map.kakao.com/1654944446,0.0,high
st_16166,송도콩나물해장국,송도콩나물해장국밥,http://place.map.kakao.com/9130660,2.0,high
st_16167,강화경찰서,인천강화경찰서,http://place.map.kakao.com/18515870,20.0,high
st_16168,해명초등학교,해명초등학교 병설유치원,http://place.map.kakao.com/9564954,52.0,high
st_16169,강촌레일파크,강촌레일파크 경강 레일바이크,http://place.map.kakao.com/26388997,1.0,high
st_16170,제민천,제민천,http://place.map.kakao.com/25729707,20.0,high
st_16172,경주톨게이트,,,117.0,low
st_16173,화랑의언덕,화랑의언덕,http://place.map.kakao.com/130383717,323.0,mid
st_16174,빛누리정원,빛누리정원,http://place.map.kakao.com/2020657560,58.0,high
st_16176,성건주공아파트,주공,http://place.map.kakao.com/13247042,44.0,high
st_16177,한빛어린이공원,,,,low
st_16178,경주읍성,세븐일레븐 경주읍성점,http://place.map.kakao.com/2078351144,26.0,high
st_16179,문천교,문천교,http://place.map.kakao.com/11072683,93.0,high
st_16180,경주오릉 남천 산책길,,,,low
st_16181,스테이플레도,스테이플레도,http://place.map.kakao.com/1970267754,4.0,high
st_16182,한국수력원자력주식회사,무인민원발급창구 한국수력원자력본사,http://place.map.kakao.com/2079067151,0.0,high
st_16183,동해안로,,,,low
st_16184,감포항,CU 감포항구길점,http://place.map.kakao.com/1931296519,113.0,mid
st_16185,해원푸른빌라,해원푸른빌라,http://place.map.kakao.com/921607935,0.0,high
st_16186,아르볼,아르볼,http://place.map.kakao.com/910480297,0.0,high
st_16187,나정감포모래해변,나정고운모래해변,http://place.map.kakao.com/8223627,387.0,mid
st_16188,양남성당,양남성당,http://place.map.kakao.com/10590673,101.0,mid
st_16189,양남항구길,,,110.0,low
st_16190,읍천항,읍천항 벽화마을,http://place.map.kakao.com/26962118,45.0,high
st_16191,읍천항 등대,읍천항남방파제등대,http://place.map.kakao.com/1893382723,78.0,high
st_16192,읍천맛집,읍천맛집,http://place.map.kakao.com/719653032,4.0,high
st_16193,하서해안공원,하서해안공원,http://place.map.kakao.com/12601811,0.0,high
st_16194,이스트앵글,카페 이스트앵글,http://place.map.kakao.com/1958497195,0.0,high
st_16195,행암동종점 정류장,,,,low
st_16196,웨스틴조선 부산,웨스틴조선부산 파노라마라운지,http://place.map.kakao.com/21306123,0.0,high
st_16197,광안리해수욕장,광안리해수욕장 임해행정봉사실,http://place.map.kakao.com/11300538,4.0,high
st_16352,마곡중앙2로,안트로젠 중앙연구소,http://place.map.kakao.com/1659530027,30.0,mid
st_16354,페어몬트 앰배서더 서울 M29,M29 페어몬트 앰버서더 서울,http://place.map.kakao.com/77875031,0.0,high
st_16355,유진빌딩,유진빌딩 전기차충전소,http://place.map.kakao.com/1391632159,0.0,high
st_16356,반도아이비밸리,반도 아이비밸리,http://place.map.kakao.com/1409600131,0.0,high
st_16357,용산역,짐캐리 용산역점,http://place.map.kakao.com/1793075731,0.0,high
st_16358,우정국로,알파 인사점,http://place.map.kakao.com/1269070994,29.0,mid
st_16360,삼흥빌딩,삼흥빌딩,http://place.map.kakao.com/11139852,8.0,high
st_16361,몬테소리빌딩,몬테소리빌딩,http://place.map.kakao.com/1596486226,0.0,high
st_16362,대각빌딩,법무법인정향,http://place.map.kakao.com/368492642,0.0,mid
st_16363,미진프라자,연세유라인치과의원 강남,http://place.map.kakao.com/1544345205,0.0,mid
st_16364,강남역사거리,바나프레소 강남역사거리점,http://place.map.kakao.com/1019253048,50.0,high
st_16365,강남대로,배스킨라빈스 강남대로점,http://place.map.kakao.com/931061538,2.0,high
st_16366,코엑스 컨퍼런스룸,코엑스 컨퍼런스룸,http://place.map.kakao.com/23578446,97.0,high
st_16367,롯데타워,공차 롯데시네마월드타워점,http://place.map.kakao.com/1246093553,0.0,high
st_16368,청라대로(분수광장삼거리),분수광장삼거리,http://place.map.kakao.com/2098015452,0.0,high
st_16371,시옌 구월점,시옌 구월점,http://place.map.kakao.com/10532986,4.0,high
st_16372,호국로550번길(1),,,,low
st_16373,호국로550번길(2),,,,low
st_16374,송추계곡입구,송추계곡,http://place.map.kakao.com/7962848,43.0,high
st_16375,중앙 119구조본부 수도권 119특수구조대,중앙119구조본부 수도권119특수구조대,http://place.map.kakao.com/26345187,89.0,high
st_16376,미사테스타타워,미사테스타타워 지식산업센터,http://place.map.kakao.com/734402881,0.0,high
st_16377,판교역로,옥된장 판교점,http://place.map.kakao.com/150112363,22.0,mid
st_16378,정통춘천닭갈비 안산점,,,,low
st_16379,가톨릭관동대학교 양양캠퍼스,가톨릭관동대학교 양양캠퍼스(폐교),http://place.map.kakao.com/21188875,160.0,mid
st_16380,오성첨단의료산업진흥재단,,,,low
st_16382,신성대학교 국제회의실,,,,low
st_16383,우석대학교 대학본부,우석대학교 대학본부 완주 문화역사전망대,http://place.map.kakao.com/126076494,134.0,mid
st_16384,찐우,찐우,http://place.map.kakao.com/1929808782,0.0,high
st_16385,MBC,투썸플레이스 상암MBC점,http://place.map.kakao.com/1480772322,0.0,high
st_16386,투썸플레이스 상암MBC점,투썸플레이스 상암MBC점,http://place.map.kakao.com/1480772322,0.0,high
st_16387,저스티나,저스티나,http://place.map.kakao.com/1385414945,21.0,high
st_16388,별밤,별밤,http://place.map.kakao.com/16045650,2.0,high
st_16389,더링크호텔 서울,더링크호텔,http://place.map.kakao.com/244796073,0.0,high
st_16390,에이알센트레,에이알센트레,http://place.map.kakao.com/1375912157,0.0,high
st_16392,여의도 IFC,준오헤어 여의도IFC몰점,http://place.map.kakao.com/18276613,0.0,high
st_16393,여의도 국회의사당,국회의사당 의원동산,http://place.map.kakao.com/17555163,54.0,high
st_16394,국립서울현충원,국립서울현충원 현충관,http://place.map.kakao.com/10986409,106.0,mid
st_16396,숭례문(남대문),숭례문,http://place.map.kakao.com/7813430,9.0,high
st_16397,전국은행협회,전국은행연합회,http://place.map.kakao.com/24958456,8.0,high
st_16399,평창동집,,,317.0,low
st_16400,이앤갤러리,이엔갤러리,http://place.map.kakao.com/1684219944,5.0,high
st_16402,반포한강공원,투루카 반포한강공원1주차장,http://place.map.kakao.com/873673613,54.0,high
st_16403,강남역 주변,,,,low
st_16404,테헤란로,피너클써치,http://place.map.kakao.com/1927768832,0.0,mid
st_16405,강남대로,예쁜얼굴의원,http://place.map.kakao.com/1171702127,0.0,mid
st_16406,긴자료코 강남본점,긴자료코 강남본점,http://place.map.kakao.com/1051371194,18.0,high
st_16407,하이파킹 청담디자이너크럽 주차장,,,,low
st_16408,삼성해맞이공원,삼성해맞이공원,http://place.map.kakao.com/34208849,19.0,high
st_16409,딘트 청담본점,딘트 청담본점,http://place.map.kakao.com/1683026623,7.0,high
st_16410,강남구수어통역센터,강남구수어통역센터,http://place.map.kakao.com/20645196,4.0,high
st_16411,라움아트센터,서울강남 라움아트센터 전기차충전소,http://place.map.kakao.com/711320773,0.0,high
st_16413,선릉역사거리,선릉역교차로,http://place.map.kakao.com/15141597,20.0,high
st_16414,삼성역주변,,,,low
st_16417,동막2교 삼거리,,,,low
st_16418,속초수산,속초수산,http://place.map.kakao.com/1446255055,0.0,high
st_16420,경기도의료원 파주병원,경기도의료원 파주병원 카페테리아,http://place.map.kakao.com/1354799990,0.0,high
st_16423,일산벨라시타,반궁 벨라시타일산점,http://place.map.kakao.com/1482728444,0.0,high
st_16426,중앙로,라인천막,http://place.map.kakao.com/1444267682,2.0,mid
st_16427,안양동안경찰서,안양동안경찰서어린이집,http://place.map.kakao.com/1066730278,0.0,high
st_16428,동안로159번길,한양세탁,http://place.map.kakao.com/511072452,0.0,mid
st_16429,방아머리로,,,,low
st_16430,네모,,,,low
st_16432,분당수지 U타워,분당수지U타워,http://place.map.kakao.com/25982028,38.0,high
st_16434,타짜도르,타짜도르 1호점,http://place.map.kakao.com/1745340725,0.0,high
st_16435,성녀 루이제의 집,성녀루이제의집,http://place.map.kakao.com/9169712,93.0,high
st_16437,청기와타운 송도점,청기와타운 송도점,http://place.map.kakao.com/152834996,15.0,high
st_16438,쉐라톤그랜드인천호텔 유에,쉐라톤그랜드인천호텔 유에,http://place.map.kakao.com/21334566,3.0,high
st_16439,라이크홈메디컬센터,라이크홈 메디컬센터 전기차충전소,http://place.map.kakao.com/2015596645,0.0,high
st_16440,태평성대 경상감영공원,태평성대 경상감영공원 내아,http://place.map.kakao.com/1308388569,10.0,high
st_16441,경천섬공원,,,,low
st_16442,비봉산 전망대,,,,low
st_16443,백두대간생태교육센터,상주시산림조합 백두대간 생태교육장,http://place.map.kakao.com/27526692,38.0,high
st_16444,대구이월드,이월드,http://place.map.kakao.com/10821532,0.0,high
st_16445,83타워,83타워 기념품샵,http://place.map.kakao.com/525772286,226.0,mid
st_16446,어반정글,,,,low
st_16447,사려니숲길,,,,low
st_16448,성일아파트301동,성일아파트 301동,http://place.map.kakao.com/26687621,59.0,high
st_16449,중앙자유시장,블링팝,http://place.map.kakao.com/1784864333,0.0,mid
st_16450,김밥천국,김밥천국,http://place.map.kakao.com/16161233,472.0,mid
st_16451,재궁치안센터,,,,low
st_18810,재궁치안센터,,,,low
st_16452,마라탕,양궈푸마라탕 성균관대점,http://place.map.kakao.com/131183348,1.0,high
st_16453,치즈밥있슈 성균관대점,,,,low
st_16493,연남타코 골목,,,,low
st_16494,한솔빌라,,,,low
st_16495,망원2치안센터,망원2치안센터,http://place.map.kakao.com/7862774,1.0,high
st_16496,디벙크,디벙크,http://place.map.kakao.com/1040119941,0.0,high
st_16497,연세로4길,버슴새,http://place.map.kakao.com/9072792,2.0,mid
st_16498,신촌골목,,,439.0,low
st_16499,마포경찰서,서울마포경찰서,http://place.map.kakao.com/7940236,0.0,high
st_16500,마포대로,슈가코인노래연습장 공덕점,http://place.map.kakao.com/2054379193,0.0,mid
st_16501,CU공덕미네뜨점,CU 공덕미네뜨점,http://place.map.kakao.com/1056637144,0.0,high
st_16502,터치더스카이,터치더스카이,http://place.map.kakao.com/11232276,14.0,high
st_16504,노들섬,노들섬복합문화공간 서측주차장,http://place.map.kakao.com/992048967,86.0,high
st_16505,서울로PH,서울로PH,http://place.map.kakao.com/1109766017,0.0,high
st_16506,덕수궁돌담길,덕수궁돌담길,http://place.map.kakao.com/23209304,101.0,mid
st_16507,정동길,정동제일교회 역사기념관,http://place.map.kakao.com/1108210049,0.0,mid
st_16508,업텐션 약수점,업텐션 약수점,http://place.map.kakao.com/1953685119,1.0,high
st_16509,엠버서더서울풀만 남산룸,,,,low
st_16510,보안책방,보안책방,http://place.map.kakao.com/2049635297,11.0,high
st_16511,열린송현녹지광장,열린송현녹지광장,http://place.map.kakao.com/1356925875,29.0,high
st_16512,홈코리안퀴진,홈코리안퀴진,http://place.map.kakao.com/1492356072,0.0,high
st_16513,평창30길,댕구르르,http://place.map.kakao.com/818085679,53.0,mid
st_16515,카페낙타,카페낙타,http://place.map.kakao.com/2046162386,6.0,high
st_16516,삼성철물,삼성철물,http://place.map.kakao.com/20554652,1.0,high
st_16517,정릉골,정릉골재개발 (예정),http://place.map.kakao.com/1809932390,2.0,high
st_16518,쌍문이안아파트,쌍문이안아파트,http://place.map.kakao.com/11363844,55.0,high
st_16519,고기반햄반김치찌개&김치찜 상봉본점,,,,low
st_16520,서울면북초등학교 옆길,,,,low
st_16521,엠무브골프연습장&카페,엠무브골프연습장&카페,http://place.map.kakao.com/1253044101,6.0,high
st_16522,디토,디토 서초점,http://place.map.kakao.com/1706770960,11.0,high
st_16523,모퉁이우 하이테이블,,,,low
st_16524,CH캐롤리나헤레라 서울점,,,,low
st_16525,기욤 청담점,기욤 청담점,http://place.map.kakao.com/1016477143,11.0,high
st_16526,글로본빌딩앞,,,,low
st_16527,브루주아,브루주아,http://place.map.kakao.com/1436203209,0.0,high
st_16528,SJ쿤스트할레,SJ쿤스트할레,http://place.map.kakao.com/27027521,9.0,high
st_16529,파크하얏트 서울 더라운지,파크하얏트서울 더 라운지,http://place.map.kakao.com/13303757,17.0,high
st_16530,보노보노 삼성점,보노보노 삼성점,http://place.map.kakao.com/7891904,0.0,high
st_16531,트레이드타워,크랩52&샤브52,http://place.map.kakao.com/1331156078,0.0,mid
st_16532,모던눌랑 잠실점,모던눌랑 잠실점,http://place.map.kakao.com/189440272,35.0,high
st_16533,하버파크호텔,하버파크호텔,http://place.map.kakao.com/10857387,5.0,high
