id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated,audience_acc
mv_5802,마지막부자 최준,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224881,2026-07-28,
mv_5803,나를 죽여줘,Kill me now,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20209349,2026-07-28,
mv_5804,동감,Ditto,movie,여진구;조이현;김혜윤;나인우;배인혁,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224598,2026-07-28,482309
mv_5805,작은새와 돼지씨,Small Bird and Mr. Pig,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20218685,2026-07-28,
mv_5806,모어,I am More,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20200155,2026-07-28,
mv_5807,녹턴,Nocturne,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20191162,2026-07-28,
mv_5808,성적표의 김민영,Kim Min-young of the Report Card,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217124,2026-07-28,
mv_5809,불도저에 탄 소녀,The Girl on a Bulldozer,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217298,2026-07-28,6043
mv_5810,윤시내가 사라졌다,Missing Yoon,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224476,2026-07-28,
mv_5811,같은 속옷을 입는 두 여자,The Apartment with Two Women,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211546,2026-07-28,
mv_5812,컴백홈,Come Back Home,movie,송새벽;라미란;이범수;이경영;김원해,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217624,2026-07-28,37576
mv_5813,젠틀맨,Gentleman,movie,주지훈;박성웅;최성은;배성일;강홍석,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20210140,2026-07-28,213509
mv_5814,희수,The Train Passed by,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217104,2026-07-28,
mv_5815,영웅,Hero,movie,정성화;김고은;나문희;조재윤;배정남,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20196478,2026-07-28,3230573
mv_5816,범죄도시2,The Roundup,movie,마동석;손석구;최귀화;박지환;허동원,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20204548,2026-07-28,12684545
mv_5817,옆집사람,Next Door,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217027,2026-07-28,
mv_5818,메이드인세운상가,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225182,2026-07-28,
mv_5819,뒤틀린 집,Contorted,movie,서영희;김민재;도영서;조수향;박혁권,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225180,2026-07-28,24304
mv_5820,당신은 이 글 속에 살아있다,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211944,2026-07-28,
mv_5821,육사오(6/45),6/45,movie,고경표;이이경;음문석;박세완;이순원,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217826,2026-07-28,1958368
mv_5822,거래완료,Good Deal,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20200566,2026-07-28,
mv_5823,요정,Fairy,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228230,2026-07-28,
mv_5824,튜브펫주식회사,Tubepetcompany,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228438,2026-07-28,
mv_5825,이태석,The Power of Love,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228950,2026-07-28,
mv_5826,라스트필름,Last Film,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20202822,2026-07-28,
mv_5827,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,Pinkfong Sing-Along Movie 2: Wonderstar Concert,movie,조경이;이소은;김새해;송하림;김채하,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228309,2026-07-28,26490
mv_5828,동행: 10년의 발걸음,Accompany: Hyegwang Blind Orchestra,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227791,2026-07-28,
mv_5829,극장판 뽀로로와 친구들: 바이러스를 없애줘!,Pororo and Friends: Virus Busters,movie,이선;이미자;김현지;홍소영;정미숙,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228308,2026-07-28,197213
mv_5830,신비아파트 극장판 차원도깨비와 7개의 세계,Shinbi's Haunted House: The Dimension Ghost and the Seven Worlds,movie,김영은;김채하;신용우;조현정;양정화,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228640,2026-07-28,425367
mv_5831,1번국도,Route 1,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20212913,2026-07-28,
mv_5832,희망의 요소,Hope,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217387,2026-07-28,
mv_5833,깐부(코로나방학소동),,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227066,2026-07-28,
mv_5834,픽션들,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228203,2026-07-28,
mv_5835,트랜스,Trans,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20219309,2026-07-28,
mv_5836,싫은 건 아니지만,Feeling a bit awkward,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20177228,2026-07-28,
mv_5837,좀비는 좀비끼리 우리는 우리끼리,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20215893,2026-07-28,
mv_5838,만인의 연인,Nobody’s Lover,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211543,2026-07-28,
mv_5839,초선,CHOSEN,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224759,2026-07-28,
mv_5840,첫번째 아이,First Child,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217126,2026-07-28,
mv_5841,유포자들,The Distributors,movie,박성훈;김소은;송진우;박주희;임나영,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228297,2026-07-28,16160
mv_5842,창밖은 겨울,When Winter Comes,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20216056,2026-07-28,
mv_5843,작은연못,Small Pond,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227376,2026-07-28,
mv_5844,인어; 바다를 부른 여인,Mermaid; The Woman Who Called the Sea,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228351,2026-07-28,
mv_5845,영화감독 노동주,Beyond the Sight,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20210708,2026-07-28,
mv_5846,세이레,Seire,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225314,2026-07-28,
mv_5847,머슴바울,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228462,2026-07-28,
mv_5848,모자산책,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227947,2026-07-28,
mv_5849,압꾸정,MEN OF PLASTIC,movie,마동석;정경호;오나라;최병모;류승수,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20205106,2026-07-28,601644
mv_5850,미애언니라고 불러줘,CALL ME sis,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20218870,2026-07-28,
mv_5851,헤이지니&럭키강이 비밀의 문,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228340,2026-07-28,
mv_5852,뮤지컬 스페셜딜리버리,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228350,2026-07-28,
mv_5853,엔시티 드림 더 무비 : 인 어 드림,NCT DREAM THE MOVIE : In A DREAM,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228602,2026-07-28,51414
mv_5854,한산 리덕스,Hansan: Rising Dragon REDUX,movie,김효주;박해일;변요한;안성기;손현주,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228532,2026-07-28,10883
mv_5855,탑,WALK UP,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226585,2026-07-28,
mv_5856,낮에는 덥고 밤에는 춥고,"Hot in Day, Cold at Night",movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211542,2026-07-28,
mv_5857,사잇소리,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226891,2026-07-28,
mv_5858,자백,Confession,movie,소지섭;김윤진;나나;최광일;홍서준,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20198429,2026-07-28,727565
mv_5859,아르코라이브 무용 물속 골리앗,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228334,2026-07-28,
mv_5860,극장판 검정고무신 : 즐거운 나의 집,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226726,2026-07-28,
mv_5861,성덕,Fanatic,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211244,2026-07-28,
mv_5862,온 세상이 하얗다,And There was Light,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20209185,2026-07-28,
mv_5863,귀못,Devil in the lake,movie,박하나;허진;정영주;오은서;김주은,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227225,2026-07-28,41423
mv_5864,고고다이노 극장판: 얼음공룡의 비밀,GOGODINO EXPLORERS MOVIE : FROZEN DINO'S SECRETS,movie,이민규;전태열;김은아;엄상현;성완경,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226739,2026-07-28,28056
mv_5865,4DX 문유,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227508,2026-07-28,
mv_5866,리멤버,REMEMBER,movie,이성민;남주혁;박근형;정만식;윤제문,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20198461,2026-07-28,402006
mv_5867,죽어도 자이언츠,Giants 'Til I Die,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227928,2026-07-28,
mv_5868,갓길로 달리는 코뿔소,The Boxer,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20204664,2026-07-28,
mv_5869,창극 춘향,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228174,2026-07-28,
mv_5870,봄날,When Spring Comes,movie,손현주;박혁권;손숙;정석용;박소진,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217769,2026-07-28,22575
mv_5871,뮤지컬 <미아 파밀리아>,Musical <Mia Famiglia>,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20228311,2026-07-28,
mv_5872,십센치 : 권정열 인 시네마,10CM : KWON JEONG YEOL IN CINEMA,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227638,2026-07-28,
mv_5873,대무가,DAEMUGA,movie,박성웅;양현민;류경수;정경호;서지유,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20208101,2026-07-28,59964
mv_5874,엑스칼리버 더 뮤지컬 다큐멘터리: 도겸의 찬란한 여정,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227452,2026-07-28,
mv_5875,정직한 후보2,Honest Candidate 2,movie,라미란;김무열;윤경호;서현우;박진주,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20219628,2026-07-28,879037
mv_5876,스타게이저: 아스트로스코프,STARGAZER: ASTROSCOPE,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227665,2026-07-28,
mv_5877,썬더버드,THUNDERBIRD,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224717,2026-07-28,
mv_5878,낮과 달,The Cave,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211566,2026-07-28,
mv_5879,말임씨를 부탁해,Take Care of My Mom,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20219310,2026-07-28,9044
mv_5880,니얼굴,Please Make Me Look Pretty,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20209297,2026-07-28,
mv_5881,브로커,Broker,movie,송강호;강동원;배두나;이지은;이주영,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20206257,2026-07-28,1254445
mv_5882,헤어질 결심,Decision to Leave,movie,박해일;탕웨이;이정현;고경표;김신영,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20209654,2026-07-28,1860462
mv_5883,2차 송환,The 2nd Repatriation,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20212391,2026-07-28,
mv_5884,한산: 용의 출현,Hansan: Rising Dragon,movie,박해일;변요한;안성기;손현주;김성규,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20209343,2026-07-28,7250017
mv_5885,쥬라기캅스 극장판: 공룡시대 대모험,Jurassic Cops Theatrical Version: The Great Adventure of the Age of Dinosaurs,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226679,2026-07-28,
mv_5886,투란도트 어둠의 왕국,Turandot,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225843,2026-07-28,
mv_5887,극장판 엄마 까투리: 도시로 간 까투리 가족,KATURI the Movie: The Big City Adventure,movie,김서영;이윤희;김은아;전해리;이지현,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226444,2026-07-28,162819
mv_5888,극장판 헬로카봇: 수상한 마술단의 비밀,Hello Carbot the Movie: The Secret of the Suspicious Magic Troupe,movie,이지현;조경이;김용준;양정화;엄상현,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226670,2026-07-28,213585
mv_5889,주연,Ju Yeon,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227352,2026-07-28,
mv_5890,오! 마이 고스트,Oh! My Ghost,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20216224,2026-07-28,
mv_5891,말아,ROLLING,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20210029,2026-07-28,
mv_5892,고양이들의 아파트,Cats' Apartment,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20207566,2026-07-28,
mv_5893,태안,Taean,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20202254,2026-07-28,
mv_5894,에이비식스 : 테이크 어 챈스,AB6IX : TAKE A CHANCE,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227506,2026-07-28,
mv_5895,EBS친구들 씽씽 댄스파티,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226564,2026-07-28,
mv_5896,당신의 이웃은 친절하지 않다,Oh My God Bless You,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20223456,2026-07-28,
mv_5897,공조2: 인터내셔날,Confidential Assignment2: International,movie,현빈;유해진;임윤아;다니엘 헤니;진선규,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20215601,2026-07-28,6974139
mv_5898,기기묘묘,Strange,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226823,2026-07-28,
mv_5899,로보카폴리 안전교실 교통편,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20227366,2026-07-28,
mv_5900,테이크 오프: 파도위에 서다,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226510,2026-07-28,
mv_5901,오싹한 동거,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226185,2026-07-28,
mv_5902,헌트,HUNT,movie,이정재;정우성;전혜진;허성태;고윤정,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211792,2026-07-28,4344403
mv_5903,소피의 세계,Sophie's World,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217391,2026-07-28,
mv_5904,홈리스,Homeless,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20209934,2026-07-28,
mv_5905,인생은 뷰티풀: 비타돌체,Vita Dolce,movie,김호중,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226879,2026-07-28,37746
mv_5906,리미트,Limit,movie,이정현;문정희;진서연;박명훈;최덕문,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20208721,2026-07-28,58955
mv_5907,코코순이,KOKO SunYi,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20219745,2026-07-28,
mv_5908,인플루엔자,Influenza,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225956,2026-07-28,
mv_5909,경아의 딸,Gyeong-ah’s Daughter,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20212392,2026-07-28,
mv_5910,파로호,Drown,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224494,2026-07-28,
mv_5911,내가 못 나가는 것도 아닌데,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226372,2026-07-28,
mv_5912,룸 쉐어링,My Perfect Roommate,movie,나문희;최우성;최선자;김강민;문동혁,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224757,2026-07-28,10293
mv_5913,모퉁이,No surprise,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211564,2026-07-28,
mv_5914,콘서트를 지켜라,Save the Concert,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226579,2026-07-28,
mv_5915,니 부모 얼굴이 보고 싶다,I want to know your parents,movie,설경구;오달수;천우희;문소리;고창석,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20178501,2026-07-28,402616
mv_5916,초록밤,Chorokbam,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225897,2026-07-28,
mv_5917,스파이형 모델,Spy-type Model,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20215048,2026-07-28,
mv_5918,뿌까의 짜장면파티,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225637,2026-07-28,
mv_5919,외계+인 1부,Alienoid,movie,류준열;김우빈;김태리;소지섭;염정아,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20208446,2026-07-28,1521715
mv_5920,비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,Beyond LIVE the movie : EXO’s Travel the world on a ladder 3,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20226207,2026-07-28,
mv_5921,더 킬러: 죽어도 되는 아이,THE KILLER _ A GIRL WHO DESERVES TO DIE,movie,장혁;이승준;이서영;브루스 칸;방은정,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225186,2026-07-28,56135
mv_5922,뽀로로 극장판 드래곤캐슬 대모험,Pororo Movie_Dragon castle Adventure,movie,이선;이미자;김현지;홍소영;정미숙,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225190,2026-07-28,433372
mv_5923,서울괴담,Urban Myths,movie,김도윤;봉재현;서지수;김현정;셔누,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20217982,2026-07-28,109060
mv_5924,핸썸,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225479,2026-07-28,
mv_5925,역할들,Moments of Role,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20223986,2026-07-28,
mv_5926,비욘드 라이브 더 무비 : 샤이니 월드,Beyond Live : SHINee World,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225788,2026-07-28,
mv_5927,미싱타는 여자들,Sewing Sisters,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20209269,2026-07-28,
mv_5928,위대한 침묵,Great silence,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225002,2026-07-28,
mv_5929,그대라는기억 연숙씨,The Memory Of You,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224720,2026-07-28,
mv_5930,우스운게 딱! 좋아!,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225252,2026-07-28,
mv_5931,"괴물, 유령, 자유인","Blessedness, Monsters and Specters",movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20209932,2026-07-28,
mv_5932,"허황옥 3일, 잃어버린 2천 년의 기억",,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224665,2026-07-28,
mv_5933,일진 3,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20196306,2026-07-28,
mv_5934,일진 2,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20180382,2026-07-28,
mv_5935,보통의 용기,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225491,2026-07-28,
mv_5936,"아치의 노래, 정태춘",Song of the Poet,movie,정태춘;박은옥,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20211568,2026-07-28,22087
mv_5937,두개의 눈,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225463,2026-07-28,
mv_5938,이상한 나라의 아빠,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225250,2026-07-28,
mv_5939,그대가 조국,The Red Herring,movie,조국,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224634,2026-07-28,324501
mv_5940,카시오페아,Cassiopeia,movie,안성기;서현진;주예림;박지은;김다흰,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20210590,2026-07-28,18749
mv_5941,꼭두각시,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225229,2026-07-28,
mv_5942,히든,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224866,2026-07-28,
mv_5943,피는 물보다 진하다,The Goblin,movie,조동혁;이완;임정은;윤철형;감소현,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224304,2026-07-28,14075
mv_5944,인연을 긋다,An Uncomfortable Relationship,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224574,2026-07-28,
mv_5945,영희,Young-hee,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20219273,2026-07-28,
mv_5946,어부바,Eobuba,movie,정준호;최대철;이엘빈;박정숙;김수경,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20223991,2026-07-28,19807
mv_5947,쏴!쏴!쏴!쏴!탕,Shoot! Shoot! Shoot! Shoot! Bang,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20216753,2026-07-28,
mv_5948,봉명주공,Land and Housing,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20201845,2026-07-28,
mv_5949,데드캠핑 더라이브,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20224407,2026-07-28,
mv_5950,#해시태그,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20225228,2026-07-28,
