id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated,famous_rank,recent_rank,audience_acc,award,director,poster_url,title_key,corpus_doc_count,hit_docs,cue_docs,title_docs,author_count,mention_total,popularity_score,rank_in_title,tier,is_overseas,dup_of,coord_issue,is_selected,decision_note
st_16437,지금거신전화는,When the Phone Rings,drama,유연석;채수빈,청기와타운 송도점,,인천 연수구 앵고개로 80,37.411649,126.654751,https://lh3.googleusercontent.com/place-photos/AG9NLjC_kHlUVaeralDTUI_jmicckHtz0J-6khJ26qskGA_o2V16zzNXRyRe3AOlW--p0zzPUn-6Xlzh41GgLCZyOPHfCQqts6SKbrQwpgsMDo2ILYtS-OsLxsEGAovH-NmwAQ2Ava8ItERS03vFpg0=s4800-w800,https://map.naver.com/p/entry/place/1102005491,5화에서 대통령실 대변인실 직원들이 환영 회식을 하는 장면,https://kdramamap.com/location/%ec%a7%80%ea%b8%88%ea%b1%b0%ec%8b%a0%ec%a0%84%ed%99%94%eb%8a%94-%ec%b2%ad%ea%b8%b0%ec%99%80%ed%83%80%ec%9a%b4-%ec%86%a1%eb%8f%84%ec%a0%90-15373/,2026-07-28,75,,,,Wi Deuk-gyoo;Park Sang-woo,https://image.tmdb.org/t/p/w500/bF7gq73IpLMQLCcLTom6fqiKDhv.jpg,지금거신전화는,20,5,3,3,4,24,75.0,2,S,N,,,Y,tierS_유효언급3글_저자4명
st_16411,지금거신전화는,When the Phone Rings,drama,유연석;채수빈,라움아트센터,복합문화공간,서울 강남구 언주로 564,37.508391,127.039775,https://lh3.googleusercontent.com/place-photos/AG9NLjAwDQ_siQospcl7pn0sBuuLB9_WPIA1N0M0e2Vmd0h6av_LWzkdZjJtLuzv6KPhrDqhdugvTB3LquMDw79j2IHfbr1UrsaGkt97v2mHaC0mZr_AYxZJz1Kdt704p8guTbZTA0spycAB3jsQIySrfYNcQg=s4800-w800,https://map.naver.com/p/entry/place/19847263,1화에서 백사언이 홍희주를 수어 통역사로 대동해 화려한 공식 파티에 참석하는 장면,https://kdramamap.com/location/%ec%a7%80%ea%b8%88%ea%b1%b0%ec%8b%a0%ec%a0%84%ed%99%94%eb%8a%94-%eb%9d%bc%ec%9b%80%ec%95%84%ed%8a%b8%ec%84%bc%ed%84%b0-15347/;https://koreatravelpost.com/when-the-phone-rings-kdrama-filming-locations/;https://haechi-travel.tistory.com/227,2026-07-28,75,,,,Wi Deuk-gyoo;Park Sang-woo,https://image.tmdb.org/t/p/w500/bF7gq73IpLMQLCcLTom6fqiKDhv.jpg,지금거신전화는,20,3,3,1,3,12,75.0,3,S,N,,,Y,tierS_유효언급3글_저자3명
st_16408,지금거신전화는,When the Phone Rings,drama,유연석;채수빈,삼성해맞이공원,공원,서울 강남구 삼성동 82,37.519842,127.062019,https://lh3.googleusercontent.com/place-photos/AG9NLjAM3c3P8fL3cQetjpIlsrBbwUBRfS1Q-nmgAi6pV2HmAfQcukb8DbXQ994B5138EYaf6ZnYU9ZWpbr5Z_npXKWBUIsA5a0WYHaSOj5pdiaybwbjeq5w1efiM4qDRiHDzSCt0Gp8U3f_oukRFQ=s4800-w800,https://map.naver.com/p/entry/place/1213220888,6화에서 백사언이 달리며 406번 발신자인 홍희주와 한 가지씩 솔직히 묻기로 통화하는 장면,https://kdramamap.com/location/%ec%a7%80%ea%b8%88%ea%b1%b0%ec%8b%a0%ec%a0%84%ed%99%94%eb%8a%94-%ec%82%bc%ec%84%b1%ed%95%b4%eb%a7%9e%ec%9d%b4%ea%b3%b5%ec%9b%90-15344/;https://koreatravelpost.com/when-the-phone-rings-kdrama-filming-locations/;https://haechi-travel.tistory.com/227,2026-07-28,75,,,,Wi Deuk-gyoo;Park Sang-woo,https://image.tmdb.org/t/p/w500/bF7gq73IpLMQLCcLTom6fqiKDhv.jpg,지금거신전화는,20,3,3,2,2,13,75.0,4,A,N,,,Y,tierA_유효언급3글_저자2명
st_20849,지금 우리 학교는,All of Us Are Dead,drama,박지후;윤찬영;조이현,성희여자고등학교,학교(촬영지),경북 안동시 강남로 246,36.5515531537569,128.729138973614,https://lh3.googleusercontent.com/place-photos/AG9NLjBN4ugQPy6W1u6qMw6-5H9F8I5g-RQ1931TcLnjcidhQjzTYes00lNt3dVE0vU6fY1XNbkWTnVBqSJuZDJ1iNscPWobQXa4NmcyyQ_MBOK3BT7PhYs5V2wWhWDcNkwV9wtW5K-lXzOpzv6wrQ=s4800-w800,https://map.naver.com/p/entry/place/11557342,효산고 교문·운동장·체육관 등 학교 곳곳이 실제 성희여고 건물 그대로 촬영됐다,https://mo-r.tistory.com/252;https://m.blog.naver.com/2mcool/222645025515;https://www.allurekorea.com/2022/02/19/지금-우리-학교는-실제-촬영지-안동-힙플레이스-3/;https://www.wikitree.co.kr/articles/729174,2026-07-30,12,,,,Kim Nam-su;JQ Lee,https://image.tmdb.org/t/p/w500/d9yefq8dNke4UbuqStBtUcO9TxD.jpg,지금우리학교는,44,15,15,3,15,24,100.0,1,S,N,,,Y,tierS_유효언급15글_저자15명
st_20223,지옥,Hellbound,drama,유아인;박정민;김현주,한국지역정보개발원,공공기관,서울 마포구 성암로 301,37.5824691687483,126.887937156123,,,"1화 첫 장면, 주명훈이 지옥의 사자와 마주친 인근 장소",https://namu.wiki/w/지옥(드라마 시즌 1),2026-07-30,82,,,,연상호,https://image.tmdb.org/t/p/w500/sgTu75c5PJsRHDMSna0ha8bhYWn.jpg,지옥,76,2,2,0,2,14,100.0,1,A,N,,위경도뒤바뀜_교정,Y,tierA_유효언급2글_저자2명
st_16585,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,삽교호놀이동산,자연/명소,충남 당진시 신평면 삽교천3길 15,36.890001,126.822395,https://lh3.googleusercontent.com/place-photos/AG9NLjBpbSg9yITZQPXXiMIXfUxF8Xs7xCJo_r3zAUYPbccoNltCSUm4n3l-9c72eRnLNkf0IfPF83ddxOVIGODdYnlltYiX803ThGaAktT3EhSKbR6zKPpqyCxC0kIBCOUhqRaUJ4DEUUaSlAvs=s4800-w800,https://map.naver.com/p/entry/place/12973592,8화에서 최원중이 대관람차가 있는 놀이동산에서 처단당하는 장면,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%ec%82%bd%ea%b5%90%ed%98%b8%eb%86%80%ec%9d%b4%eb%8f%99%ec%82%b0-9592/,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,9,9,5,6,65,100.0,1,S,N,,,Y,tierS_유효언급9글_저자6명
st_16542,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,광탄성당,성당,경기 파주시 광탄면 심궁로 76-38,37.778093,126.859039,https://lh3.googleusercontent.com/place-photos/AG9NLjC9WJRdVd_hs1MwY-6qGSv5cdvF_V3aMc5awQrwS6CI5g-tVFWngM0rOV0MIydP3lk7crPKpaChMzWMo41TPa7taz8BPaRCkovre33iCLCY6L3TYchxgFoGidTQQIz09I_Ayvtk9pUhBLPJFQ=s4800-w800,https://map.naver.com/p/entry/place/13454019,1화와 2화에서 강빛나가 교제 폭력 피해자 민정을 만나러 두 번 찾아가는 성당이다,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%ea%b4%91%ed%83%84%ec%84%b1%eb%8b%b9-9549/;https://blog.naver.com/redmee2/223595136958;https://blog.naver.com/hsc_one1/223591786454,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,6,6,1,5,20,66.7,2,S,N,,,Y,tierS_유효언급6글_저자5명
st_16561,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,히든캠프,캠핑장,경기 안성시 죽산면 용설호수길 170-1,37.055325,127.447248,https://lh3.googleusercontent.com/place-photos/AG9NLjBXIWrcL7MHsPo9cU-xGFiK_-KkqGmBTf0IDtoailIEF5_iIxoXSE7O6Lnt6Sy8yFBOjuOaaweVkRSah0eZliVWIDYlqj2fjPzKSWYhj_mKasuSdX4YPv3hUBbrbtg-hWh9w2z7Lb7knE4LqWU=s4800-w800,https://map.naver.com/p/entry/place/1716024992,1화와 2화에서 추연산캠핑장으로 등장하는 곳이다,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%ed%9e%88%eb%93%a0%ec%ba%a0%ed%94%84-9568/;https://blog.naver.com/hsc_one1/223591786454;https://blog.naver.com/hsc_one1/223599439551,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,6,6,1,5,26,66.7,3,S,N,,,Y,tierS_유효언급6글_저자5명
st_16515,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,카페낙타,카페,서울 종로구 낙산5길 51,37.578256,127.011597,https://lh3.googleusercontent.com/place-photos/AG9NLjAhc-LMJnSILuqdRoPE2B4w3Jy66sDa_4MaQ-0WWE7CS2pKSwwnmCu_6y_cn7lzqDAZtUUVPEogGH4aXDus-JwYZbOT4jFKqJELQWxBKfZnv_HQv2aF478EEiHjxcchHat2BITzp4XwQORzVr0=s4800-w800,https://map.naver.com/p/entry/place/1184081029,극중 악마들의 아지트 배경으로 등장하는 카페다,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%ec%b9%b4%ed%8e%98%eb%82%99%ed%83%80-9522/;https://blog.naver.com/hsc_one1/223599439551,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,4,4,3,3,22,44.4,4,S,N,,,Y,tierS_유효언급4글_저자3명
st_16575,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,갈남항,항구/방파제,강원 삼척시 원덕읍 갈남리 99-20,37.280719,129.325093,https://lh3.googleusercontent.com/place-photos/AG9NLjDbt9O8eP3Do8RxsSnVqvd5AWLLTlXOtGdV3JkAUIEv1buegTJnzegB7QsjVQq7uH4KHcAO8JhjfhtniVBQyay3dzoq9LXhJTOCzuyRJJ2b7Byx-qZI1BvzDl1ZwsWYktWoIDpbnVAOA2kowg=s4800-w800,https://map.naver.com/p/entry/place/15112925,3화에서 아이 진술을 믿는다는 빛나의 말에 다온이 위로받아 눈물 흘리는 바닷가 빨간등대 장면,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%ea%b0%88%eb%82%a8%ed%95%ad-9582/,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,3,3,1,3,15,33.3,5,S,N,,,Y,tierS_유효언급3글_저자3명
st_16525,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,기욤 청담점,,서울 강남구 선릉로152길 17,37.524371,127.041029,https://lh3.googleusercontent.com/place-photos/AG9NLjAvyGLldfs6ASRldb5fydhPZhvepDPNtKAyvannRdqFWudhiowrAmdFt4d8dMecgoGJXL6vKkdrNJEysGpidiHMFtzN7VW_WKfmetuLOVw-asoWjUuA2zId89Ft4xPRHLeITSeD1JJ7U818quI=s4800-w800,https://map.naver.com/p/entry/place/13093133,"1,2화에서 빛나가 데이트 폭력을 저지른 죄인을 처단하던 카페 기욤 청담점 장면",https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%ea%b8%b0%ec%9a%a4-%ec%b2%ad%eb%8b%b4%ec%a0%90-9532/,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,3,3,1,2,32,33.3,6,A,N,,,Y,tierA_유효언급3글_저자2명
st_16568,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,도째비골 스카이밸리,,강원 동해시 묵호진동 2-109,37.555255,129.119131,https://lh3.googleusercontent.com/place-photos/AG9NLjBZo-0-d-eCxyxrvKHgNIoM15lodt0vJbUT1-OFtbqaMA0X3v6zkMXUOjLK76HAfZBfRJwnI53UquYH0K1IAKGTUU_GnQehs9O6eKDp7P-v6kXQ6rJHuieNgVskKNPHMuT2Qv5QOIiw3yw1HMo=s4800-w800,https://map.naver.com/p/entry/place/1507627146,14화 최종회에서 3년 만에 재회한 다온과 빛나가 만나는 바닷가 전망대 장면,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%eb%8f%84%ec%a7%b8%eb%b9%84%ea%b3%a8-%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%b0%b8%eb%a6%ac-9575/,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,3,3,2,2,21,33.3,7,A,N,,,Y,tierA_유효언급3글_저자2명
st_16524,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,CH캐롤리나헤레라 서울점,매장,서울 강남구 압구정로 451,37.526066,127.046639,https://lh3.googleusercontent.com/place-photos/AG9NLjD5BbcQFe24NgVx5Z4mmmb6PrYrHlWqICtQ6dOPGq0qMQFXJZWPyiLZuO0h0XOLHdzM4pqQNZLSJrVUE8fdN1rZ0PeBwTCNL05SXnLoqh7PhrfO0n9w2Ugioy9oTcKreX2OWUUfAJnhoQidQ24cqxGaNg=s4800-w800,,극중 강남 명품샵 배경으로 등장한다,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-ch%ec%ba%90%eb%a1%a4%eb%a6%ac%eb%82%98%ed%97%a4%eb%a0%88%eb%9d%bc-%ec%84%9c%ec%9a%b8%ec%a0%90-9531/;https://blog.naver.com/hsc_one1/223591786454,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,2,2,0,2,4,22.2,9,A,N,,,Y,tierA_유효언급2글_저자2명
st_20853,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영;김인권,가은오픈세트장,오픈세트장,경북 문경시 가은읍 왕능길 112,36.6525908672075,128.064787990459,https://lh3.googleusercontent.com/place-photos/AG9NLjCM_pHlqyE4PF-Ypc5dIaVMX5JCiSy6GgGn-TlWXfGfiR9JBUv3Ien_IfwKuPrIXVW9GrsVOkEVPbjjULE7uadgsqv1aFkNwuI0DOhU35HAeJFd3I8A-r6d-QmXUw8PShel8zyg3OOf46QL=s4800-w800,https://map.naver.com/p/entry/place/1260127836,빛나와 다온의 전생 장면이 촬영된 가은 오픈세트장,https://blog.naver.com/hsc_one1/223591786454;https://blog.naver.com/hsc_one1/223419256364,2026-07-30,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,2,2,0,2,2,22.2,10,A,N,,,Y,tierA_유효언급2글_저자2명
st_16499,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,마포경찰서,경찰서,서울 마포구 마포대로 183,37.550829,126.954018,https://lh3.googleusercontent.com/place-photos/AG9NLjAHVq2brXdBF_PuBGeybEj-qu896_9iCP46CgzNRfpXOuaJrx0ifTzmBfPIn3Z5rQDTvZuBqQRrrqkpMspzdREglOwgCvVh2N6kK-cSEj9Vy28od6rMEVCoZJ2Kr3AOTg-Q1F_TGCG13RDS9g=s4800-w800,https://map.naver.com/p/entry/place/11642483,극중 노봉경찰서로 등장하는 실제 경찰서 건물이다,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%eb%a7%88%ed%8f%ac%ea%b2%bd%ec%b0%b0%ec%84%9c-9506/;https://blog.naver.com/hsc_one1/223599439551,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,2,2,0,2,2,22.2,11,A,N,,,Y,tierA_유효언급2글_저자2명
st_20852,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영;김인권,문경새재오픈세트장,오픈세트장,경북 문경시 문경읍 새재로 1037,36.7713996802656,128.074072026373,https://lh3.googleusercontent.com/place-photos/AG9NLjBHNSIiY9b6wSTqkSSM7sgFZy-typNG9luM93NoHoOtlEnqrU_Z-ud50p5ZtMq4x0S-S7wMr7d71vqEQ50YkuWxpBNWUufDf-__ZNFoQc9ASCf-v3a-bO_jTmYs48Q-vT-dFPmYHTb8S6q-oNQ=s4800-w800,https://map.naver.com/p/entry/place/37844946,빛나와 다온의 전생 장면이 촬영된 문경새재 오픈세트장,https://blog.naver.com/hsc_one1/223591786454;https://blog.naver.com/hsc_one1/223419256364,2026-07-30,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,2,2,0,2,2,22.2,12,A,N,,,Y,tierA_유효언급2글_저자2명
st_16510,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,보안책방,서점,서울 종로구 효자로 33,37.579118,126.973630,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/2007_Chong_Wa_Dae_Seoul_Korea_-_panoramio.jpg/960px-2007_Chong_Wa_Dae_Seoul_Korea_-_panoramio.jpg,https://map.naver.com/p/entry/place/1782716432,11화에서 강빛나와 한다온이 서점에서 책을 구경하며 서로 플러팅하는 장면,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%eb%b3%b4%ec%95%88%ec%b1%85%eb%b0%a9-9517/,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,2,2,1,2,13,22.2,13,A,N,,,Y,tierA_유효언급2글_저자2명
st_20855,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영;김인권,삽교호놀이공원,놀이공원,충남 당진시 신평면 삽교천3길 15,36.8902283318714,126.822377296393,,https://map.naver.com/p/entry/place/12973592,8화에서 최원중이 응징당하는 대관람차 놀이공원 장면으로 등장한다,https://blog.naver.com/siyin77/223616593696;https://blog.naver.com/redmee2/223616504330,2026-07-30,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,2,2,1,2,5,22.2,14,A,N,,,Y,tierA_유효언급2글_저자2명
st_16541,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,조이마당스튜디오,,경기 파주시 파주읍 봉서산로 245,37.833300,126.803485,https://lh3.googleusercontent.com/place-photos/AG9NLjACiiwj6AvwSE0Uh5C1Jp9DdQi4HhcCINUMPrDZ1uz3z7F7vaw0cuUsF4Z8J-VOs_kH6uuGB5Dgz_dpTLtIEH6bO3XjZQiagosM81sWF3ov9hESmauRYdPp1AkcDeKSiOxMbrnzPSf4ji-WPNY=s4800-w800,https://map.naver.com/p/entry/place/1741339375,1~4화에서 노봉경찰서와 법원 내부로 등장하는 실내 세트 장면,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%ec%a1%b0%ec%9d%b4%eb%a7%88%eb%8b%b9%ec%8a%a4%ed%8a%9c%eb%94%94%ec%98%a4-9548/,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,2,2,0,2,4,22.2,15,A,N,,,Y,tierA_유효언급2글_저자2명
st_16565,지옥에서 온 판사,The Judge from Hell,drama,박신혜;김재영,휴휴암,,강원 양양군 광진2길 3-16,37.961052,128.767348,https://lh3.googleusercontent.com/place-photos/AG9NLjAUTY9ELwSDDa0LMDI5Kd2e7iUvEtZHjDB6eirYPkmEQowZXRWqutID21FQqHanfR8Lpva4HdnwDpeQTymGFQLkklqqO4UNjer1SOTxepuN4-Nur7OhOdq1KRmMvYaOhhh8FNlAdE1yOyKB=s4800-w800,https://map.naver.com/p/entry/place/13502101,,https://kdramamap.com/location/%ec%a7%80%ec%98%a5%ec%97%90%ec%84%9c-%ec%98%a8-%ed%8c%90%ec%82%ac-%ed%9c%b4%ed%9c%b4%ec%95%94-9572/,2026-07-28,69,,,,박진표,https://image.tmdb.org/t/p/w500/4rZfFtluuNbBnj2ziadDVaiDZMl.jpg,지옥에서온판사,56,2,2,2,2,14,22.2,16,A,N,,,Y,tierA_유효언급2글_저자2명
st_16997,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,계명대학교 대명캠퍼스,학교,대구 남구 명덕로 104,35.855523,128.579316,https://lh3.googleusercontent.com/place-photos/AG9NLjChA9Jw6uytFNOVvYZbqqN2PYFgTmPvZSneOjQD9_QPT-ueziezx2bvhCm6XSyo7pQ8TM5X_lZ802m1NoXjYsuonVPV5lT9SU0uUyzesKW2ED6FtBjgY_kv1fhs3kGBdlFBd4q3luQpehuqvb8=s4800-w800,https://map.naver.com/p/entry/place/11591497,4화에서 엘리트 외고 축명외국어고등학교로 나오는 장면,https://kdramamap.com/location/%ec%b0%b8%ea%b5%90%ec%9c%a1-%ea%b3%84%eb%aa%85%eb%8c%80%ed%95%99%ea%b5%90-%eb%8c%80%eb%aa%85%ec%ba%a0%ed%8d%bc%ec%8a%a4-19653/;https://www.realscene.site/ko/drama/teach-you-a-lesson;https://dramaplace.bkbro.kr/192,2026-07-28,30,1,,,홍종찬,https://image.tmdb.org/t/p/w500/bUsdsCTUUrqd1l9MZFgiJRypQG1.jpg,참교육,66,15,15,0,15,34,100.0,1,S,N,,,Y,tierS_유효언급15글_저자15명
st_16995,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,대구상원고등학교,학교,대구 달서구 월배로 241,35.821685,128.539405,https://lh3.googleusercontent.com/place-photos/AG9NLjC6VJb2798y2KOb8ZN_OzyyZkh6luwgIxdMC0Y0ItpgZgVEL38ebt98k1II0Sp7K7BPdIlRM6MGZJ74Gg66nZUnZCKrbwYDqPhDv3vJ0R1rs2m3fhnFo6X1gbi7ozcbfC-8y2XjydIvnSLedg=s4800-w800,https://map.naver.com/p/entry/place/12318500,1화에서 나화진이 교권보호국 감독관으로 처음 투입되는 대한고등학교로 나오는 장면,https://kdramamap.com/location/%ec%b0%b8%ea%b5%90%ec%9c%a1-%eb%8c%80%ea%b5%ac%ec%83%81%ec%9b%90%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-19651/;https://www.realscene.site/ko/drama/teach-you-a-lesson;https://dramaplace.bkbro.kr/192;https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/;https://haechi-travel.tistory.com/769,2026-07-28,30,1,,,홍종찬,https://image.tmdb.org/t/p/w500/bUsdsCTUUrqd1l9MZFgiJRypQG1.jpg,참교육,66,12,12,0,12,27,80.0,2,S,N,,,Y,tierS_유효언급12글_저자12명
st_16990,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,전주공업고등학교,학교,전북 전주시 덕진구 여산로 101,35.862352,127.075370,https://lh3.googleusercontent.com/place-photos/AG9NLjAwf9b2BEqwQG7N2ImZ4vX8T64lZ6A2M2E-L8E0vrSOliLi5KjJE9AFIQOPxaJyC8y1YktHmdcAC9RdLE19kelodvHaHSl-GUi70k2wuNsDLWZZ5opApkAPBslIiYyPBFCcGIMZRd4yVanCvHg=s4800-w800,https://map.naver.com/p/entry/place/12153200,2화에서 특성화고 구운하이텍고등학교로 나오는 에피소드 장면,https://kdramamap.com/location/%ec%b0%b8%ea%b5%90%ec%9c%a1-%ec%a0%84%ec%a3%bc%ea%b3%b5%ec%97%85%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-19646/;https://www.realscene.site/ko/drama/teach-you-a-lesson;https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/,2026-07-28,30,1,,,홍종찬,https://image.tmdb.org/t/p/w500/bUsdsCTUUrqd1l9MZFgiJRypQG1.jpg,참교육,66,11,10,0,11,23,66.7,3,S,N,,,Y,tierS_유효언급10글_저자11명
st_16993,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,원화여자고등학교,학교,대구 달서구 당산로30길 30,35.848360,128.549155,https://lh3.googleusercontent.com/place-photos/AG9NLjAHJYQrxKy6MymbKE9i8ss_a1BFbhSnTN-ecYPx4We_0ejnK2ItKONQuz_wCxBt4B6CW13q8ZGwgFtsCrSqLmWmYhjfgtieGXF4k8PnIMpIO4jJGG-Mzl-f6u4CtHMID5FqUATRCFkucuoPSXo=s4800-w800,https://map.naver.com/p/entry/place/12017567,3화에서 여학생들 관련 사건이 벌어지는 소연여자고등학교로 나오는 장면,https://kdramamap.com/location/%ec%b0%b8%ea%b5%90%ec%9c%a1-%ec%9b%90%ed%99%94%ec%97%ac%ec%9e%90%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-19649/;https://www.realscene.site/ko/drama/teach-you-a-lesson;https://dramaplace.bkbro.kr/192,2026-07-28,30,1,,,홍종찬,https://image.tmdb.org/t/p/w500/bUsdsCTUUrqd1l9MZFgiJRypQG1.jpg,참교육,66,10,10,0,10,24,66.7,4,S,N,,,Y,tierS_유효언급10글_저자10명
st_16996,참교육,,drama,김무열;이성민;진기주,대구이현초등학교,학교,대구 서구 국채보상로37길 35,35.873486,128.550400,https://lh3.googleusercontent.com/place-photos/AG9NLjCcShugcI77ko3IU0g7pJa7Vwz5FlTjO0X5w_EiElsTvaZTsVUCBkxv90x2BIjQLtg4jeLdiqqdfu0uygUo-O_MrZLSG08CnXTHGAcFEPAUTWcEEHK6jPs923tzifS2bZ1LnwKxbPYNMmtp-w=s4800-w800,https://map.naver.com/p/entry/place/11556310,5화에서 악성 학부모가 담임교사를 괴롭히는 현충초등학교 사건이 벌어지는 장면,https://kdramamap.com/location/%ec%b0%b8%ea%b5%90%ec%9c%a1-%eb%8c%80%ea%b5%ac%ec%9d%b4%ed%98%84%ec%b4%88%eb%93%b1%ed%95%99%ea%b5%90-19652/,2026-07-28,30,1,,,홍종찬,https://image.tmdb.org/t/p/w500/bUsdsCTUUrqd1l9MZFgiJRypQG1.jpg,참교육,66,9,9,0,9,15,60.0,5,S,N,,,Y,tierS_유효언급9글_저자9명
st_16984,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,새롬고등학교,학교,세종 새롬서로 68,36.486593,127.249126,,https://map.naver.com/p/entry/place/1768474285,6화에서 마약·폭력·절도를 저지르는 촉법소년들의 현진중학교 사건이 벌어지는 장면,https://kdramamap.com/location/%ec%b0%b8%ea%b5%90%ec%9c%a1-%ec%83%88%eb%a1%ac%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-19640/;https://haechi-travel.tistory.com/763;https://dramaplace.bkbro.kr/192,2026-07-28,30,1,,,홍종찬,https://image.tmdb.org/t/p/w500/bUsdsCTUUrqd1l9MZFgiJRypQG1.jpg,참교육,66,7,7,0,7,13,46.7,6,S,N,,,Y,tierS_유효언급7글_저자7명
