id,title,place_name,tier,유효언급_글수,저자수,popularity_score,근거_URL_상위3
st_10876,신입사원강회장,황등석산,A,2,2,11.8,https://blog.naver.com/foxbear2212/224326525282 | https://blog.naver.com/cheezes2/224327010888
mv_0254_01,실미도,실미도,S,71,78,100.0,https://blog.naver.com/bono1092/224335977359 | https://blog.naver.com/goodjcs/224313093470 | https://blog.naver.com/janus0618/224289663684
mv_1222,써니,제물포 시장,S,4,4,100.0,https://blog.naver.com/bl85219/224333201998 | https://blog.naver.com/ssungracia/223130916185 | https://blog.naver.com/theart_photo/222171831126
mv_1219,써니,합천 영상 테마파크,S,3,3,75.0,https://blog.naver.com/leeggu6791/224342555841 | https://blog.naver.com/travelhc/222230429680 | https://blog.naver.com/seoning94/223866990117
st_11286,아이돌아이,광한루원,B,1,1,100.0,https://blog.naver.com/sis9591/224053336407
st_11260,아이돌아이,조이마당스튜디오,B,1,1,100.0,https://blog.naver.com/bladekwon/224119099701
st_20645,아파트,e편한세상 송도,S,5,5,100.0,https://blog.naver.com/redmee2/224343939021 | https://blog.naver.com/location_info/224348411938 | https://blog.naver.com/orlry/224345491997
st_20659,아파트,더링크서울 트리뷰트 포트폴리오 호텔,S,3,3,60.0,https://blog.naver.com/redmee2/224343939021 | https://blog.naver.com/ryu71s/224348852350 | https://blog.naver.com/dlaldlfnek519/224352701994
st_20653,아파트,도봉산,A,2,2,40.0,https://blog.naver.com/ryu71s/224348852350 | https://blog.naver.com/hsc_one1/224344696191
st_20664,아파트,로이터 커피 셸터,A,2,2,40.0,https://blog.naver.com/ryu71s/224348852350 | https://blog.naver.com/hsc_one1/224344696191
st_20652,아파트,스테이트타워 남산,A,2,2,40.0,https://blog.naver.com/ryu71s/224348852350 | https://blog.naver.com/hsc_one1/224344696191
st_20648,아파트,아트센터 인천,A,2,2,40.0,https://blog.naver.com/ryu71s/224348852350 | https://blog.naver.com/hsc_one1/224344696191
st_20660,아파트,의정부교도소,A,2,2,40.0,https://blog.naver.com/ryu71s/224348852350 | https://blog.naver.com/hsc_one1/224344696191
st_20646,아파트,저스트코타워,A,2,2,40.0,https://blog.naver.com/ryu71s/224348852350 | https://blog.naver.com/hsc_one1/224344696191
st_20663,아파트,카페 릴리블랑,A,2,2,40.0,https://blog.naver.com/ryu71s/224348852350 | https://blog.naver.com/hsc_one1/224344696191
st_20200,악의꽃,자하슈퍼(은하수슈퍼),B,1,1,100.0,https://blog.naver.com/pink7113/222151607842
st_20668,알고있지만,3917마중,S,11,10,100.0,https://blog.naver.com/the_trip/222446797614 | https://blog.naver.com/amlee74/222486132651 | https://blog.naver.com/momentstudio_/222666962482
st_20666,알고있지만,여유도예공방,S,6,5,54.5,https://blog.naver.com/the_trip/222446797614 | https://blog.naver.com/amlee74/222486132651 | https://blog.naver.com/trenzy/222445533885
st_20669,알고있지만,울산대학교,S,4,4,36.4,https://blog.naver.com/jjy5137/222681465378 | https://blog.naver.com/amlee74/222486132651 | https://blog.naver.com/tira_uhp/222676408759
st_20675,알고있지만,미메시스 아트 뮤지엄,A,2,2,18.2,https://blog.naver.com/indiansummer12/222496472882 | https://blog.naver.com/leejyun917/222463143324
st_20667,알고있지만,삽교호놀이동산,A,2,2,18.2,https://blog.naver.com/wasabiiij/222459399063 | https://blog.naver.com/skyblue2948/224304138669
mv_2060,암살,백인제 가옥,S,19,18,100.0,https://blog.naver.com/besttutor/224313104059 | https://blog.naver.com/minelli_/224305998110 | https://blog.naver.com/lee8497q/222822911095
mv_2056,암살,합천 영상 테마파크,S,7,7,36.8,https://blog.naver.com/hs21589/220843477681 | https://blog.naver.com/openplan01/220456705594 | https://blog.naver.com/leeggu6791/224342555841
st_11644,약한영웅2,대전대신고등학교,S,5,4,100.0,https://blog.naver.com/redmee2/223826714757 | https://blog.naver.com/hsc_one1/223819476298 | https://blog.naver.com/location_info/223847716565
st_11637,약한영웅2,로얄볼링장,S,3,4,60.0,https://blog.naver.com/hsc_one1/223846966356 | https://blog.naver.com/location_info/223847716565 | https://blog.naver.com/redmee2/223850565932
st_11626,약한영웅2,서울역사박물관,S,3,4,60.0,https://blog.naver.com/hsc_one1/223846966356 | https://blog.naver.com/location_info/223847716565 | https://blog.naver.com/alchemist_s/223849060586
st_11640,약한영웅2,한남대학교,S,3,3,60.0,https://blog.naver.com/location_info/223847716565 | https://blog.naver.com/pink7113/223882522666 | https://blog.naver.com/beerry/223401407822
st_11613,약한영웅2,영등포경찰서,A,2,3,40.0,https://blog.naver.com/hsc_one1/223846966356 | https://blog.naver.com/shoppingwithme/223855202643 | https://haechi-travel.tistory.com/338
st_11624,약한영웅2,멕시칸치킨 효창중앙점,A,2,2,40.0,https://blog.naver.com/location_info/223847716565 | https://blog.naver.com/location_info/223846315857 | https://haechi-travel.tistory.com/338
st_11634,약한영웅2,송도트리플스트리트,A,2,2,40.0,https://blog.naver.com/hsc_one1/223846966356 | https://haechi-travel.tistory.com/338
st_11633,약한영웅2,인천하늘고등학교,A,2,2,40.0,https://blog.naver.com/hsc_one1/223846966356 | https://blog.naver.com/location_info/223847716565
st_20682,약한영웅 Class 2,농구장(도봉동),B,1,2,100.0,https://blog.naver.com/hsc_one1/223846966356 | https://haechi-travel.tistory.com/338
st_20677,약한영웅 Class 2,강동경희대병원,B,1,1,100.0,https://haechi-travel.tistory.com/338
st_20676,약한영웅 Class 2,대신고 앞 철길 횡단 육교,B,1,1,100.0,https://haechi-travel.tistory.com/338
st_11893,언더커버미쓰홍,개항로통닭,S,5,5,100.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/ryu71s/224170522418 | https://blog.naver.com/diary3169/224151843208
st_11830,언더커버미쓰홍,다원레스토랑,S,5,5,100.0,https://blog.naver.com/traumberuf/224291695924 | https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/overthesense/224164265747
st_11838,언더커버미쓰홍,국회의사당,S,4,5,80.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/buja1202/224148809135 | https://blog.naver.com/overthesense/224164265747
st_11837,언더커버미쓰홍,서강대교,S,3,4,60.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/buja1202/224148809135 | https://blog.naver.com/overthesense/224164265747
st_11855,언더커버미쓰홍,여의도따로국밥,S,3,4,60.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/ryu71s/224170522418 | https://blog.naver.com/diary3169/224151843208
st_11880,언더커버미쓰홍,윤보선길,S,3,4,60.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/ryu71s/224170522418 | https://blog.naver.com/diary3169/224151843208
st_11834,언더커버미쓰홍,대포막창,S,3,3,60.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/overthesense/224164265747 | https://blog.naver.com/younkim07/224181722490
st_11881,언더커버미쓰홍,이화벽화마을,S,3,3,60.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/ryu71s/224170522418 | https://blog.naver.com/hsc_one1/224151530189
st_11909,언더커버미쓰홍,캔모아 용인점,S,3,3,60.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/younkim07/224181722490 | https://blog.naver.com/hsc_one1/224151530189
st_11866,언더커버미쓰홍,서울스퀘어,A,2,3,40.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/ryu71s/224170522418 | https://blog.naver.com/buja1202/224148809135
st_11851,언더커버미쓰홍,신송센터빌딩,A,2,3,40.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/ryu71s/224170522418 | https://blog.naver.com/hsc_one1/224151530189
st_11871,언더커버미쓰홍,약현성당,A,2,3,40.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/diary3169/224151843208 | https://blog.naver.com/hsc_one1/224151530189
st_11878,언더커버미쓰홍,서울보증보험,A,2,2,40.0,https://blog.naver.com/ryu71s/224170522418 | https://blog.naver.com/hsc_one1/224151530189
st_11900,언더커버미쓰홍,조이마당스튜디오,A,2,2,40.0,https://blog.naver.com/bladekwon/224149138444 | https://blog.naver.com/buja1202/224148809135
st_20688,언더커버 미쓰홍,책마을 경기광주점,A,2,2,40.0,https://blog.naver.com/ryu71s/224170522418 | https://blog.naver.com/hsc_one1/224151530189
st_12001,언젠가는 슬기로울 전공의생활,용인세브란스병원,S,6,6,100.0,https://blog.naver.com/bitcoin11/223853758863 | https://blog.naver.com/sooahabba1108/223841533584 | https://blog.naver.com/v20208/223859140395
st_12093,엄마친구아들,구와우마을,S,12,12,100.0,https://blog.naver.com/hsc_one1/223591815884 | https://blog.naver.com/meghe/224214828370 | https://blog.naver.com/shushu9988/223596982213
st_12013,엄마친구아들,남산타워,S,5,6,41.7,https://blog.naver.com/meghe/224214828370 | https://blog.naver.com/mihoho0125/223579491349 | https://blog.naver.com/mint8864/223609723871
st_12006,엄마친구아들,NGT빌딩,S,5,5,41.7,https://blog.naver.com/hun7060/223567770055 | https://blog.naver.com/hsc_one1/223551564790 | https://blog.naver.com/rara999_/223698001584
st_12018,엄마친구아들,감고당길,S,4,4,33.3,https://blog.naver.com/hsc_one1/223551564790 | https://blog.naver.com/ycombinator/224261027981 | https://blog.naver.com/rara999_/223698001584
st_12067,엄마친구아들,만화속으로,S,4,4,33.3,https://blog.naver.com/mihoho0125/223579491349 | https://blog.naver.com/shushu9988/223596982213 | https://blog.naver.com/i7o4zl02/223644747986
st_12085,엄마친구아들,빌라드파넬,S,4,4,33.3,https://blog.naver.com/mint8864/223609723871 | https://blog.naver.com/ditu_space/223630933153 | https://blog.naver.com/rnjsalsdudd/223539341685
st_12029,엄마친구아들,왕짱구식당,S,4,3,33.3,https://blog.naver.com/hsc_one1/223551564790 | https://blog.naver.com/hsc_one1/223554789336 | https://blog.naver.com/jena3750/223568611324
st_12082,엄마친구아들,고반식당 미금역점,A,3,3,25.0,https://blog.naver.com/hun7060/223567770055 | https://blog.naver.com/zxjhxz/223568017751 | https://blog.naver.com/byebye0611/223568033412
st_12052,엄마친구아들,고반식당 수락산점,A,3,3,25.0,https://blog.naver.com/zxjhxz/223568017751 | https://blog.naver.com/mihoho0125/223579491349 | https://blog.naver.com/byebye0611/223568033412
st_12086,엄마친구아들,석남사,A,3,3,25.0,https://blog.naver.com/hsc_one1/223591815884 | https://blog.naver.com/wnsgh9171/223635284416 | https://blog.naver.com/jena3750/223568611324
st_12010,엄마친구아들,여의도한강공원,A,3,3,25.0,https://blog.naver.com/ycombinator/224261027981 | https://blog.naver.com/rara999_/223698001584 | https://blog.naver.com/jena3750/223568611324
st_12012,엄마친구아들,콘래드호텔,A,3,3,25.0,https://blog.naver.com/ycombinator/224261027981 | https://blog.naver.com/rara999_/223698001584 | https://blog.naver.com/jena3750/223568611324
st_12071,엄마친구아들,세븐일레븐 대화새말공원점,A,3,2,25.0,https://blog.naver.com/hsc_one1/223591815884 | https://blog.naver.com/hsc_one1/223577354045 | https://blog.naver.com/jena3750/223568611324
st_12080,엄마친구아들,경기미래교육 양평캠퍼스,A,2,2,16.7,https://blog.naver.com/hsc_one1/223551564790 | https://blog.naver.com/jena3750/223568611324
st_12070,엄마친구아들,고양체육관 수영장,A,2,2,16.7,https://blog.naver.com/hsc_one1/223551564790 | https://blog.naver.com/jena3750/223568611324
st_12050,엄마친구아들,대진고등학교,A,2,2,16.7,https://blog.naver.com/hsc_one1/223591815884 | https://blog.naver.com/jena3750/223568611324
st_12098,엄마친구아들,뒤웅박고을,A,2,2,16.7,https://blog.naver.com/mihoho0125/223579491349 | https://blog.naver.com/jena3750/223568611324
st_12079,엄마친구아들,문수골힐링캠핑장,A,2,2,16.7,https://blog.naver.com/shushu9988/223596982213 | https://blog.naver.com/i7o4zl02/223644747986
st_12074,엄마친구아들,소노캄고양,A,2,2,16.7,https://blog.naver.com/hsc_one1/223577354045 | https://blog.naver.com/jena3750/223568611324
st_12077,엄마친구아들,수정부동산,A,2,2,16.7,https://blog.naver.com/redmee2/223580766046 | https://blog.naver.com/jena3750/223568611324
st_12084,엄마친구아들,아너스톤,A,2,2,16.7,https://blog.naver.com/hsc_one1/223551564790 | https://blog.naver.com/jena3750/223568611324
st_12035,엄마친구아들,청운공원,A,2,2,16.7,https://blog.naver.com/jena3750/223568611324 | https://blog.naver.com/coconi0316/223608797771
st_12097,엄마친구아들,청주서부소방서,A,2,2,16.7,https://blog.naver.com/hsc_one1/223551564790 | https://blog.naver.com/jena3750/223568611324
st_12062,엄마친구아들,투썸플레이스 송도센트럴파크점,A,2,2,16.7,https://blog.naver.com/hsc_one1/223577354045 | https://blog.naver.com/jena3750/223568611324
st_20716,에스콰이어: 변호사를 꿈꾸는 변호사들,오렌지플래닛,S,6,5,100.0,https://blog.naver.com/hsc_one1/223934181846 | https://blog.naver.com/hsc_one1/223957975615 | https://blog.naver.com/redmee2/223963525955
st_20721,에스콰이어: 변호사를 꿈꾸는 변호사들,아나키아,S,3,4,50.0,https://blog.naver.com/hsc_one1/223957975615 | https://blog.naver.com/location_info/223957298783 | https://blog.naver.com/redmee2/223969336106
st_20720,에스콰이어: 변호사를 꿈꾸는 변호사들,달빛애견글램핑,A,2,3,33.3,https://blog.naver.com/hsc_one1/223957975615 | https://blog.naver.com/redmee2/223998588218 | https://haechi-travel.tistory.com/382
st_20735,여신강림,설리 스카이워크,S,13,13,100.0,https://blog.naver.com/myhee0831/222255712470 | https://blog.naver.com/oioi3030/222757005430 | https://blog.naver.com/dlsdk122/222521221058
st_20732,여신강림,왕자만화방(와이앤아니마),S,6,5,46.2,https://blog.naver.com/btac228kc/222599914212 | https://blog.naver.com/myhee0831/222255712470 | https://blog.naver.com/alohanne/222226948454
st_20734,여신강림,감고당길,A,2,2,15.4,https://blog.naver.com/alohanne/222226948454 | https://blog.naver.com/visit_jini/224057038749
st_20739,역도요정 김복주,인하대학교,S,5,4,100.0,https://blog.naver.com/dailyim/220933807289 | https://blog.naver.com/mchsightseeing/222502564612 | https://blog.naver.com/incheontogi/220898598174
st_20748,연인,보리나라 학원농장(청보리밭),S,4,4,100.0,https://blog.naver.com/diar_y/222729297205 | https://blog.naver.com/jii01_/223244273913 | https://blog.naver.com/hsc_one1/223163006506
st_12432,연인,고석정,A,3,2,75.0,https://blog.naver.com/wnsladmschd8/223276429483 | https://blog.naver.com/hsc_one1/223163006506 | https://blog.naver.com/hsc_one1/223237724615
st_12433,연인,무릉계곡,A,3,2,75.0,https://blog.naver.com/alleo_/223207759384 | https://blog.naver.com/hsc_one1/223163006506 | https://blog.naver.com/hsc_one1/223237724615
st_20769,오싹한 연애,롯데호텔 제주,S,5,6,100.0,https://blog.naver.com/redmee2/224353668232 | https://blog.naver.com/buja1202/224357486716 | https://blog.naver.com/ryu71s/224354827641
st_20753,오싹한 연애,그랜드 워커힐 서울,S,5,5,100.0,https://blog.naver.com/redmee2/224353668232 | https://blog.naver.com/buja1202/224357486716 | https://blog.naver.com/ryu71s/224354827641
st_20754,오싹한 연애,콘래드 서울,S,5,5,100.0,https://blog.naver.com/redmee2/224353668232 | https://blog.naver.com/coach_4_you/224346434896 | https://blog.naver.com/ryu71s/224354827641
st_20773,오싹한 연애,농암종택,S,3,3,60.0,https://blog.naver.com/redmee2/224353668232 | https://blog.naver.com/buja1202/224357486716 | https://blog.naver.com/ryu71s/224354827641
st_20770,오싹한 연애,제주신라호텔,S,3,3,60.0,https://blog.naver.com/redmee2/224353668232 | https://blog.naver.com/buja1202/224357486716 | https://blog.naver.com/ryu71s/224354827641
st_20768,오싹한 연애,클럽디 더플레이어스,S,3,3,60.0,https://blog.naver.com/redmee2/224353668232 | https://blog.naver.com/buja1202/224357486716 | https://blog.naver.com/ryu71s/224354827641
st_20759,오싹한 연애,롯데백화점 일산점,A,2,2,40.0,https://blog.naver.com/ryu71s/224354827641 | https://blog.naver.com/hsc_one1/224350892170
st_20781,오징어 게임,선갑도,S,8,8,100.0,https://blog.naver.com/suhyup_nf/222534630308 | https://blog.naver.com/ting4you67/222529624236 | https://blog.naver.com/sky_agency/223716726061
st_20779,오징어 게임,백운시장,S,4,6,50.0,https://blog.naver.com/ting4you67/222529624236 | https://blog.naver.com/vivichoo2013/222544919021 | https://blog.naver.com/ahsung01/222754332683
st_13178,오징어게임,팔도건어물,S,4,4,50.0,https://blog.naver.com/ahsung01/222754332683 | https://blog.naver.com/haechiseoul/222555517660 | https://blog.naver.com/prettyrabbit/222545734563
st_20776,오징어 게임,CU 쌍문우이천점,A,2,3,25.0,https://blog.naver.com/vivichoo2013/222544919021 | https://blog.naver.com/carlovetw/222576778319 | https://blog.naver.com/haechiseoul/222555517660
st_20774,오징어 게임,양재시민의숲역(신분당선 강남방면 승강장),A,2,2,25.0,https://blog.naver.com/janggujoa/224037467232 | https://blog.naver.com/leader8949/223964339219
st_13216,오징어게임2,탑골공원,S,13,13,100.0,https://blog.naver.com/moonsun116/223815426743 | https://blog.naver.com/location_info/223706850010 | https://blog.naver.com/hsc_one1/223706199861
st_13233,오징어게임2,서울랜드,S,6,7,46.2,https://blog.naver.com/location_info/223706850010 | https://blog.naver.com/hsc_one1/223706260449 | https://blog.naver.com/ishw2003/223733525869
st_13232,오징어게임2,카프리모텔,S,6,6,46.2,https://blog.naver.com/sky_agency/223709493186 | https://blog.naver.com/hsc_one1/223706199861 | https://blog.naver.com/bladekwon/223707978196
st_13214,오징어게임2,종각역,S,4,6,30.8,https://blog.naver.com/location_info/223706850010 | https://blog.naver.com/hsc_one1/223706199861 | https://blog.naver.com/travygolf/223706347625
st_13209,오징어게임2,금성루,A,3,4,23.1,https://blog.naver.com/hsc_one1/223706199861 | https://blog.naver.com/bladekwon/223707978196 | https://blog.naver.com/mjheat/223733071172
st_13220,오징어게임2,옥인파출소,A,3,4,23.1,https://blog.naver.com/location_info/223706850010 | https://blog.naver.com/hsc_one1/223706199861 | https://blog.naver.com/redmee2/223741681739
st_13238,오징어게임2,다대다포항,A,2,2,15.4,https://blog.naver.com/hsc_one1/223706199861 | https://blog.naver.com/redmee2/223741681739 | https://blog.naver.com/hsc_one1/223706632222
st_13239,오징어게임2,신선대,A,2,2,15.4,https://blog.naver.com/redmee2/223741681739 | https://blog.naver.com/hsc_one1/223706632222
st_13242,오징어게임3,서울랜드,S,4,4,100.0,https://blog.naver.com/hsc_one1/223913414652 | https://blog.naver.com/location_info/223706850010 | https://blog.naver.com/minago_/223711432006
st_13241,오징어게임3,카프리모텔,S,3,3,75.0,https://blog.naver.com/hsc_one1/223913414652 | https://blog.naver.com/minago_/223711432006 | https://blog.naver.com/sagafilm/223925429163
mv_0390_01,왕의 남자,부안영상테마파크,S,4,4,100.0,https://blog.naver.com/gpal5062/224285100079 | https://blog.naver.com/kyunghi39/224297378496 | https://blog.naver.com/ttkiller85/140027124464
st_14040,월간남친,보롬왓,S,9,9,100.0,https://blog.naver.com/0story01/224272688509 | https://blog.naver.com/travelqueenk/224360881532 | https://blog.naver.com/rg0503/224241896609
st_13950,월간남친,이노시뮬레이션,S,6,6,66.7,https://blog.naver.com/ryu71s/224214501689 | https://blog.naver.com/location_info/224208130223 | https://blog.naver.com/hucook/224216519127
st_14032,월간남친,그랜드 하얏트 제주,S,5,5,55.6,https://blog.naver.com/rehab0827/224308546178 | https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13989,월간남친,삼육대학교,S,5,5,55.6,https://blog.naver.com/ryu71s/224214501689 | https://blog.naver.com/1asset1/224216795222 | https://blog.naver.com/0story01/224272688509
st_14022,월간남친,별마로천문대,S,5,3,55.6,https://blog.naver.com/ryu71s/224214501689 | https://blog.naver.com/hucook/224216519127 | https://blog.naver.com/hucook/224216588953
st_13978,월간남친,만리재 비스트로,S,4,4,44.4,https://blog.naver.com/ryu71s/224214501689 | https://blog.naver.com/lovelya3/224356506342 | https://blog.naver.com/0story01/224272688509
st_14005,월간남친,미메시스아트뮤지엄,S,4,3,44.4,https://blog.naver.com/location_info/224208130223 | https://blog.naver.com/location_info/224208153259 | https://blog.naver.com/0story01/224272688509
st_13947,월간남친,차돌그릴 마곡,S,4,3,44.4,https://blog.naver.com/location_info/224208130223 | https://blog.naver.com/location_info/224208153259 | https://blog.naver.com/petergeba2/224213236853
st_14013,월간남친,놀숲 부천중동점,S,3,3,33.3,https://blog.naver.com/myblog_jin/224363141796 | https://blog.naver.com/mingorange/224335818176 | https://blog.naver.com/petergeba2/224213236853
st_14028,월간남친,누리마루 APEC 하우스,S,3,3,33.3,https://blog.naver.com/location_info/224208130223 | https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13996,월간남친,불타는조개구이 을왕리점,S,3,3,33.3,https://blog.naver.com/location_info/224208130223 | https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13999,월간남친,송도 센트럴파크,S,3,3,33.3,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509 | https://blog.naver.com/hsc_one1/224208011029
st_14000,월간남친,조선왕가,S,3,3,33.3,https://blog.naver.com/ryu71s/224214501689 | https://blog.naver.com/location_info/224208130223 | https://blog.naver.com/0story01/224272688509
st_14025,월간남친,해운대,S,3,3,33.3,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509 | https://blog.naver.com/hsc_one1/224207931174
st_14034,월간남친,제주 도원가든,A,2,3,22.2,https://blog.naver.com/location_info/224208153259 | https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_14030,월간남친,광안대교,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_14026,월간남친,그랜드 조선 부산,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_14036,월간남친,김녕해수욕장,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13958,월간남친,난지한강공원,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13979,월간남친,만리199,A,2,2,22.2,https://blog.naver.com/0story01/224272688509 | https://blog.naver.com/hsc_one1/224207931174
st_13967,월간남친,맷돌로만 구로점,A,2,2,22.2,https://blog.naver.com/location_info/224208153259 | https://blog.naver.com/0story01/224272688509
st_14029,월간남친,벡스코 구름다리,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13987,월간남친,부암동돈가스집1979,A,2,2,22.2,https://blog.naver.com/ryu71s/224214501689 | https://blog.naver.com/0story01/224272688509
st_13963,월간남친,서강팔경,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13998,월간남친,선학국제빙상경기장,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_14001,월간남친,숲길정원,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13990,월간남친,전풍호텔 경양식당 본점,A,2,2,22.2,https://blog.naver.com/location_info/224208153259 | https://blog.naver.com/0story01/224272688509
st_14038,월간남친,천미천,A,2,2,22.2,https://blog.naver.com/petergeba2/224213236853 | https://blog.naver.com/0story01/224272688509
st_13969,월간남친,프레임676,A,2,2,22.2,https://blog.naver.com/0story01/224272688509 | https://blog.naver.com/hsc_one1/224208011029
st_14004,월간남친,헤이리마을,A,2,2,22.2,https://blog.naver.com/hs21589/224209030977 | https://blog.naver.com/0story01/224272688509
st_13966,월간남친,현대백화점 목동점,A,2,2,22.2,https://blog.naver.com/0story01/224272688509 | https://blog.naver.com/hsc_one1/224207093124
st_14177,웰컴투삼달리,명월국민학교,S,10,10,100.0,https://blog.naver.com/aaiizzwell_93/223329821844 | https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/kwaang2/223285649685
st_14200,웰컴투삼달리,비밀의숲,S,8,8,80.0,https://blog.naver.com/aaiizzwell_93/223329821844 | https://blog.naver.com/hhsea/223326263998 | https://blog.naver.com/location_info/223799500658
st_20790,웰컴투 삼달리,광치기해변,S,7,9,70.0,https://blog.naver.com/0505ej/224344707549 | https://blog.naver.com/artraving/224329652340 | https://blog.naver.com/aaiizzwell_93/223329821844
st_14180,웰컴투삼달리,도두봉,S,7,7,70.0,https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/luvjejuwith/223327656937 | https://blog.naver.com/youjung0506/223314536231
st_14190,웰컴투삼달리,세기알해변,S,7,7,70.0,https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/location_info/223799500658 | https://blog.naver.com/luvjejuwith/223327656937
st_14197,웰컴투삼달리,별방진,S,6,6,60.0,https://blog.naver.com/artraving/224329652340 | https://blog.naver.com/aaiizzwell_93/223329821844 | https://blog.naver.com/remanyah/224298273180
st_14214,웰컴투삼달리,삼달하동로32번길,S,6,6,60.0,https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/guswn0638/223304405447 | https://blog.naver.com/to_dodo/224359163943
st_14201,웰컴투삼달리,시흥리,S,5,6,50.0,https://blog.naver.com/ankyy/223715497633 | https://blog.naver.com/mellang_2/223344317489 | https://blog.naver.com/go_sirii/223938155914
st_14228,웰컴투삼달리,가파도,S,5,5,50.0,https://blog.naver.com/location_info/223799500658 | https://blog.naver.com/youjung0506/223314536231 | https://blog.naver.com/zuuu_33/223328848656
st_14186,웰컴투삼달리,아프리카게스트하우스,S,4,6,40.0,https://blog.naver.com/aaiizzwell_93/223329821844 | https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/go_sirii/223938155914
st_14213,웰컴투삼달리,해녀의집,S,4,5,40.0,https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/guswn0638/223304405447 | https://blog.naver.com/niii_-/224159876365
st_14223,웰컴투삼달리,군산오름,S,4,4,40.0,https://blog.naver.com/location_info/223799500658 | https://blog.naver.com/zuuu_33/223328848656 | https://blog.naver.com/travellifediary/223350188817
st_14227,웰컴투삼달리,신도포구,S,4,4,40.0,https://blog.naver.com/aaiizzwell_93/223329821844 | https://blog.naver.com/zuuu_33/223328848656 | https://blog.naver.com/travellifediary/223350188817
st_14172,웰컴투삼달리,신창풍차해안,S,4,4,40.0,https://blog.naver.com/hhsea/223326263998 | https://blog.naver.com/zuuu_33/223328848656 | https://blog.naver.com/travellifediary/223350188817
st_14187,웰컴투삼달리,대풍미락 함덕본점,S,3,4,30.0,https://blog.naver.com/aaiizzwell_93/223329821844 | https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/location_info/223799500658
st_14218,웰컴투삼달리,망장포,S,3,3,30.0,https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/zuuu_33/223328848656 | https://blog.naver.com/island499/224067017140
st_14229,웰컴투삼달리,뿔소라공원,S,3,3,30.0,https://blog.naver.com/aaiizzwell_93/223329821844 | https://blog.naver.com/redmee2/223309582677 | https://blog.naver.com/zuuu_33/223328848656
st_14211,웰컴투삼달리,삼달하동로31번길,A,2,3,20.0,https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/location_info/223799500658 | https://blog.naver.com/zuuu_33/223328848656
st_14184,웰컴투삼달리,관음사,A,2,2,20.0,https://blog.naver.com/youjung0506/223314536231 | https://blog.naver.com/zuuu_33/223328848656
st_14174,웰컴투삼달리,금능어촌계복지회관,A,2,2,20.0,https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/zuuu_33/223328848656
st_14215,웰컴투삼달리,덴드리,A,2,2,20.0,https://blog.naver.com/jhihm95/223649005686 | https://blog.naver.com/zuuu_33/223328848656
st_14188,웰컴투삼달리,신한당약국,A,2,2,20.0,https://blog.naver.com/anigang/223305229633 | https://blog.naver.com/zuuu_33/223328848656
