geonameid,official_rr,hangul,feature_class,feature_code,latitude,longitude,variant,variant_type,is_historic,same_name_diff_spelling
1838738,Posŏng-gang,,H,STM,35.19278,127.37639,Hōjō-kō,other_variant,,
1838739,Poseongbong,포성봉,T,MT,36.3023,127.90497,Paekhwa-san,other_variant,,
1838739,Poseongbong,포성봉,T,MT,36.3023,127.90497,P’osŏng-bong,MR,,
1838740,Boseong,Posŏng / 보성 / 보성군청,S,ADMF,34.77146,127.07997,Boseong-guncheong,other_variant,,
1838740,Boseong,Posŏng / 보성 / 보성군청,S,ADMF,34.77146,127.07997,Hōjō,other_variant,,
1838740,Boseong,Posŏng / 보성 / 보성군청,S,ADMF,34.77146,127.07997,Posung,other_variant,,
1838742,Posikkoji,,P,PPL,36.96667,126.91667,Pojŏ-dong,MR,,
1838742,Posikkoji,,P,PPL,36.96667,126.91667,Poŏ-dong,MR,,
1838743,Posanwŏl-li,,P,PPL,36.68361,127.07389,Posanwŏn-ni,MR,,
1838746,Hosan-ri,,L,LCTY,34.46667,126.25,P’osal-li,MR,,
1838746,Hosan-ri,,L,LCTY,34.46667,126.25,P’osan-ni,MR,,
1838747,P’osal-li,,L,LCTY,36.5093,129.2088,P’osan-dong,MR,,
1838748,Buzan,,P,PPL,36.5061,129.2109,Busan-dō,other_variant,,
1838748,Buzan,,P,PPL,36.5061,129.2109,P’osal-li,MR,,
1838748,Buzan,,P,PPL,36.5061,129.2109,P’osan,MR,,
1838748,Buzan,,P,PPL,36.5061,129.2109,P’osan-dong,MR,,
1838749,Boryeong-si,보령 / 보령시,A,ADM2,36.35649,126.59444,Boryeong,other_variant,,
1838749,Boryeong-si,보령 / 보령시,A,ADM2,36.35649,126.59444,Boryeong City,other_variant,,
1838749,Boryeong-si,보령 / 보령시,A,ADM2,36.35649,126.59444,Daecheon,other_variant,,
1838750,Boryeongni,보령리,P,PPLL,36.41398,126.59712,Honei,other_variant,,
1838750,Boryeongni,보령리,P,PPLL,36.41398,126.59712,Pongyŏng,MR,,
1838750,Boryeongni,보령리,P,PPLL,36.41398,126.59712,Ponyong,other_variant,,
1838750,Boryeongni,보령리,P,PPLL,36.41398,126.59712,Poryŏng,MR,,
1838750,Boryeongni,보령리,P,PPLL,36.41398,126.59712,Poryŏng-ni,MR,,
1838752,Boreumdori,,P,PPL,37.67557,126.18954,Boreumdo-ri,spacing_hyphen,,Y
1838752,Boreumdori,,P,PPL,37.67557,126.18954,Porŭmdo,MR,,
1838752,Boreumdori,,P,PPL,37.67557,126.18954,Porŭmdo-ri,MR,,
1838752,Boreumdori,,P,PPL,37.67557,126.18954,Poŭmdo,MR,,
1838752,Boreumdori,,P,PPL,37.67557,126.18954,Purŭmdo-ri,MR,,
1838753,Bureumdo,보음도 / 불음도,T,ISL,37.67514,126.1902,Boeumdo,other_variant,,
1838753,Bureumdo,보음도 / 불음도,T,ISL,37.67514,126.1902,Boreum-do,other_variant,,
1838753,Bureumdo,보음도 / 불음도,T,ISL,37.67514,126.1902,Hoon-tō,other_variant,,
1838753,Bureumdo,보음도 / 불음도,T,ISL,37.67514,126.1902,Poromu To,other_variant,,
1838753,Bureumdo,보음도 / 불음도,T,ISL,37.67514,126.1902,Porŭm-do,MR,,
1838753,Bureumdo,보음도 / 불음도,T,ISL,37.67514,126.1902,Poŭm-do,MR,,
1838753,Bureumdo,보음도 / 불음도,T,ISL,37.67514,126.1902,Purŭm-do,MR,,
1838754,Boreumni,보름리,P,PPL,38.07173,127.21546,Bōgetsu-ri,other_variant,,
1838754,Boreumni,보름리,P,PPL,38.07173,127.21546,Mangwŏl-li,MR,,
1838754,Boreumni,보름리,P,PPL,38.07173,127.21546,Porŭm,MR,,
1838754,Boreumni,보름리,P,PPL,38.07173,127.21546,Porŭmmi,MR,,
1838755,Pyŏrŏgok,Pyŏrŏgok / 별어곡,P,PPL,37.2677,128.7392,Pyŏrŏgol,MR,,
1838755,Pyŏrŏgok,Pyŏrŏgok / 별어곡,P,PPL,37.2677,128.7392,Pyŏrŏsil,MR,,
1838755,Pyŏrŏgok,Pyŏrŏgok / 별어곡,P,PPL,37.2677,128.7392,Pŏrŏsil,MR,,
1838756,Porim-ni,,L,LCTY,36.6361,129.2563,Porim-dong,other_variant,,
1838757,Nasang,,P,PPL,36.4797,128.1062,Pŏrimbaemi,MR,,
1838757,Nasang,,P,PPL,36.4797,128.1062,Pŏrŏmbaemi,MR,,
1838758,Pŏrhan,,P,PPL,35.94788,127.80564,Pŏlhan,MR,,
1838758,Pŏrhan,,P,PPL,35.94788,127.80564,Pŏnhan,MR,,
1838759,Pora-ri,,P,PPLL,37.24444,127.10583,Bora-ri,other_variant,,
1838759,Pora-ri,,P,PPLL,37.24444,127.10583,P’ona-ri,MR,,
1838760,Beoran,,P,PPL,37.18533,126.21683,Pŏlan,MR,,
1838760,Beoran,,P,PPL,37.18533,126.21683,Pŏran,MR,,
1838761,Porae-dong,,P,PPL,37.66389,128.38444,Porae-gol,other_variant,,
1838762,Pŏphwan-dong,,P,PPL,33.23889,126.51278,Hōkan-ri,other_variant,,
1838762,Pŏphwan-dong,,P,PPL,33.23889,126.51278,Pŏpwan-ni,MR,,
1838765,Beopseong,법성,P,PPL,36.13691,126.95901,Pŏpsŏng,MR,,
1838765,Beopseong,법성,P,PPL,36.13691,126.95901,Pŏpsŏng-ni,MR,,
1838766,Sup Sang Po,,P,PPL,35.36056,126.44778,Hōseiho,other_variant,,
1838766,Sup Sang Po,,P,PPL,35.36056,126.44778,Popusompu,other_variant,,
1838766,Sup Sang Po,,P,PPL,35.36056,126.44778,Pŏpsŏng,MR,,
1838766,Sup Sang Po,,P,PPL,35.36056,126.44778,Pŏpsŏng-ni,MR,,
1838766,Sup Sang Po,,P,PPL,35.36056,126.44778,Pŏpsŏngp’o,MR,,
1838767,Pŏp-san,,T,MT,36.52592,126.82418,Pŏm-san,MR,,
1838769,Beopgok,Pŏpkok / 법곡,P,PPL,34.65627,126.66636,Hōku-ri,other_variant,,
1838770,Beophwari,,P,PPLL,36.30311,127.8128,Pŏphwa-ri,MR,,
1838772,Buphang,Pŏphŭng-ni / 법흥리,L,LCTY,37.3461,128.2726,Hōkō-ri,other_variant,,
1838772,Buphang,Pŏphŭng-ni / 법흥리,L,LCTY,37.3461,128.2726,Pŭphŭng-ni,MR,,
1838773,Bonuisil,,P,PPL,36.43058,126.99297,Ponŭi-ri,MR,,
1838773,Bonuisil,,P,PPL,36.43058,126.99297,Ponŭisil,MR,,
1838774,Ponsil-li,,L,LCTY,36.76981,129.28258,Ponsin-ni,other_variant,,
1838775,Bonsan,본산,T,HLL,34.64815,127.78551,Pon-san,other_variant,,
1838776,Ponsaengch’ŏl,,P,PPL,35.35111,128.85028,Saengch’ŏl-li,MR,,
1838776,Ponsaengch’ŏl,,P,PPL,35.35111,128.85028,Sŏnch’ŏn-ni,MR,,
1838778,Bolli,본리,P,PPL,38.14942,127.94573,Bon-ri,other_variant,,
1838778,Bolli,본리,P,PPL,38.14942,127.94573,Pol-li,other_variant,,
1838780,Pol-li,,P,PPLL,36.83996,126.74651,Pon-ni,other_variant,,
1838781,Bonmoru,본모루,P,PPL,36.34481,126.8992,Ponmoru,other_variant,,
1838782,Beonmal,Pŏn-mal / 번말,P,PPL,37.75173,127.6534,P’yŏngch’on-ni,MR,,
1838784,Pongnam-ni,,L,LCTY,34.48333,127.5,Pongyŏng-ni,MR,,
1838785,Pongyang,봉양,P,PPL,34.57115,127.22418,Pongyang-ni,other_variant,,
1838786,Pongyang-ni,봉양리,P,PPL,37.1455,128.1343,Pongyang,other_variant,,
1838787,Bongyangyeok,Pongyang-yŏk / 봉양역,S,RSTN,37.12984,128.12975,Pongyang,other_variant,,
1838788,Pongyang,,P,PPL,34.71667,127.7,Hōyō,other_variant,,
1838789,Bongyang,봉양,P,PPL,34.64082,127.75024,Pongyang,other_variant,,
1838789,Bongyang,봉양,P,PPL,34.64082,127.75024,Pongyang-ni,other_variant,,
1838792,Bongeun,봉은,P,PPL,35.65948,126.66916,Pongŭn,MR,,
1838793,Bongujae,봉우재,P,PPL,37.82022,126.79394,Pongam-ni,other_variant,,
1838793,Bongujae,봉우재,P,PPL,37.82022,126.79394,Pongujae,other_variant,,
1838793,Bongujae,봉우재,P,PPL,37.82022,126.79394,Ponujae,other_variant,,
1838795,Bongsusan,봉수산,T,MT,36.73679,128.73223,Pongsu-san,other_variant,,
1838796,Bongsusan,봉수산,T,MT,36.68114,126.96857,Pongsu-san,other_variant,,
1838797,Bongsusan,봉수산,T,MT,34.65222,127.75012,Pongsu-san,other_variant,,
1838799,Bongsori,,P,PPLL,36.05804,127.66391,Pongso-ri,other_variant,,
1838800,Pongsŏl-li,Pongsŏl-li / 봉선리,L,LCTY,34.31556,126.98722,Hōsen-ri,other_variant,,
1838800,Pongsŏl-li,Pongsŏl-li / 봉선리,L,LCTY,34.31556,126.98722,Pongsŏn-ni,MR,,
1838801,Bongsung,,L,LCTY,36.88333,128.81667,Hōjō,other_variant,,
1838801,Bongsung,,L,LCTY,36.88333,128.81667,Hōjōri,other_variant,,
1838801,Bongsung,,L,LCTY,36.88333,128.81667,Pongsŏng,MR,,
1838801,Bongsung,,L,LCTY,36.88333,128.81667,Pongsŏng-ni,MR,,
1838803,Hoka,,P,PPL,36.88444,128.81389,Bongseong,other_variant,,
1838803,Hoka,,P,PPL,36.88444,128.81389,Kyūhōka,other_variant,,
1838803,Hoka,,P,PPL,36.88444,128.81389,Naijō,other_variant,,
1838803,Hoka,,P,PPL,36.88444,128.81389,Pongsŏng,MR,,
1838803,Hoka,,P,PPL,36.88444,128.81389,Pongsŏng-ni,MR,,
1838804,Nansan,난산,P,PPL,35.75,127.16667,Pongsŏng,MR,,
1838806,Pongso-ri,,P,PPL,34.84917,126.58222,Pongso,other_variant,,
1838807,Bongsandong,봉산동,P,PPLX,34.73664,127.718,Hozanri,other_variant,,
1838807,Bongsandong,봉산동,P,PPLX,34.73664,127.718,Hōsan-ri,other_variant,,
1838807,Bongsandong,봉산동,P,PPLX,34.73664,127.718,Pongsan-ni,other_variant,,
1838809,Pongsal-li,봉산리,L,LCTY,37.59189,128.64191,Pongsan-ni,other_variant,,
1838810,Bongsandong,,P,PPLX,36.44493,127.38025,Pongam,other_variant,,
1838810,Bongsandong,,P,PPLX,36.44493,127.38025,Pongsan-dong,other_variant,,
1838810,Bongsandong,,P,PPLX,36.44493,127.38025,Pongsan-ni,other_variant,,
1838813,Pongsal-li,,L,LCTY,34.96667,126.53333,Pongsan-ni,other_variant,,
1838814,Pongsal-li,봉산리,L,LCTY,34.73523,127.10399,Pongsan-ni,other_variant,,
1838815,Pongsal-li,봉산리,L,LCTY,34.70548,127.0612,Pongsan-ni,other_variant,,
1838816,Pongsang-ni,,P,PPL,34.395,126.20111,Hōshō-ri,other_variant,,
1838816,Pongsang-ni,,P,PPL,34.395,126.20111,Hōyoku-ri,other_variant,,
1838818,Pongsal-li,,L,LCTY,36.3698,129.2404,Pongsan-dong,other_variant,,
1838819,Pongsal-li,,L,LCTY,35.9925,128.3497,Pongsan-dong,other_variant,,
1838820,Pongsal-li,,P,PPL,35.78424,128.31493,Pongsan,other_variant,,
1838820,Pongsal-li,,P,PPL,35.78424,128.31493,Pongsan-dong,other_variant,,
1838821,Pongsan,,P,PPL,35.86667,126.95,Pongsan-ni,other_variant,,
1838822,Bongsan,봉산,P,PPL,34.7981,127.22048,Pongsan,other_variant,,
1838825,Pongp’yŏng-ni,봉평리,P,PPL,38.448,128.44119,Pongp’yŏn-ni,MR,,
1838827,Pongp’yŏng-ni,,L,LCTY,37.0352,129.403,Hōhei-ri,other_variant,,
1838827,Pongp’yŏng-ni,,L,LCTY,37.0352,129.403,Hōhyō-ri,other_variant,,
1838828,Bongpo,봉포,P,PPL,38.25155,128.56567,Pongp’o,MR,,
1838828,Bongpo,봉포,P,PPL,38.25155,128.56567,Pongp’o-ri,MR,,
1838829,Pongpo,,P,PPL,36.28333,127.25,Tolbong-ni,other_variant,,
1838831,Pongo-dong,,P,PPL,37.5,129.13333,Hōgo-dō,other_variant,,
1838833,Pongnyong-ni,,L,LCTY,34.95,126.41667,Pogyong-ni,other_variant,,
1838834,Pongnyong-dong,,P,PPL,34.93333,126.41667,Taegok,other_variant,,
1838835,Bongnyongchon,복룡촌,P,PPL,34.87556,126.52556,Pogyong-ni,other_variant,,
1838835,Bongnyongchon,복룡촌,P,PPL,34.87556,126.52556,Pongnyong-ch’on,MR,,
1838836,Bongnyong,복룡,P,PPL,34.91761,126.52624,Pongnyong,other_variant,,
1838836,Bongnyong,복룡,P,PPL,34.91761,126.52624,Pongnyong-ni,other_variant,,
1838838,Sobong-ni,Pongsŏ / 봉서,P,PPL,34.52865,127.142,Pongnu,other_variant,,
1838839,Pongnim-ni,,L,LCTY,36.7394,126.641,Pongnim-dong,other_variant,,
1838842,Pongnim-ni,봉림리,L,LCTY,34.74639,126.81667,Yŏndong-ni,MR,,
1838845,Bongnim,봉림,P,PPL,34.80077,126.93252,Pongnim,other_variant,,
1838845,Bongnim,봉림,P,PPL,34.80077,126.93252,Pongnim-ni,other_variant,,
1838846,Pongnim,봉림,P,PPL,34.47361,126.57167,Hōrin-ri,other_variant,,
1838846,Pongnim,봉림,P,PPL,34.47361,126.57167,Pongnim-ni,other_variant,,
1838847,Bongnam-ri,봉남리,P,PPL,36.05417,126.68771,Pongnam-ni,other_variant,,
1838848,Bongnam,봉남,P,PPL,34.65537,127.34874,Pongnam,other_variant,,
1838848,Bongnam,봉남,P,PPL,34.65537,127.34874,Pongnam-ni,other_variant,,
1838848,Bongnam,봉남,P,PPL,34.65537,127.34874,Yongbong-ni,other_variant,,
1838848,Bongnam,봉남,P,PPL,34.65537,127.34874,Yŏnbong-ni,MR,,
1838850,Pongnam-dong,,L,LCTY,34.93333,126.1,Pongnam-ni,other_variant,,
1838853,Pongnae-ri,봉내리,L,LCTY,34.95965,127.38419,Pongnae,other_variant,,
1838855,Pongmyŏng-ni,Pongmyŏng-ni / 봉명리,L,LCTY,34.40472,126.77333,Hōmei-ri,other_variant,,
1838855,Pongmyŏng-ni,Pongmyŏng-ni / 봉명리,L,LCTY,34.40472,126.77333,Pongmyŏ-ri,MR,,
1838856,Bongmyeong,Pongmyŏng / 봉명,P,PPL,34.39917,126.76944,Chungmong-ni,other_variant,,
1838856,Bongmyeong,Pongmyŏng / 봉명,P,PPL,34.39917,126.76944,Pongmyŏng-ni,MR,,
1838857,Pongmujŏngi,,P,PPL,36.21667,126.96667,Pongdujŏng-ni,MR,,
1838858,Bongmisan,봉미산,T,MT,34.82474,126.94459,Pongmi-san,other_variant,,
1838860,Pongmak-kol,봉막골,P,PPL,37.6623,128.2309,Pongmakkok,other_variant,,
1838863,Pongjŏl-li,,P,PPL,35.13083,127.24194,Pongjŏn-ni,MR,,
1838866,Bongjeong,,P,PPL,35.66518,127.6773,Pongjŏng,MR,,
1838867,Pongjŏng-ni,,P,PPL,35.18278,127.30778,Pongjŏng,MR,,
1838869,Hojitsusen-ri,,P,PPL,37.73333,126.8,Kongnŭngjang,MR,,
1838869,Hojitsusen-ri,,P,PPL,37.73333,126.8,Kongnŭngyang,MR,,
1838869,Hojitsusen-ri,,P,PPL,37.73333,126.8,Pongilch’ŏn-Cheil-li,MR,,
1838869,Hojitsusen-ri,,P,PPL,37.73333,126.8,Pongilch’ŏn-ni,MR,,
1838869,Hojitsusen-ri,,P,PPL,37.73333,126.8,Pongilch’ŏnjeil-li,MR,,
1838870,Bonghyeolli,,P,PPLL,36.19962,127.81653,Ponghyŏl-li,MR,,
1838870,Bonghyeolli,,P,PPLL,36.19962,127.81653,Ponghyŏn-ni,MR,,
1838872,Ponghyŏn,,P,PPL,37.13333,128.8,Pongch’i,MR,,
1838873,Ponghyŏn,,P,PPL,34.95,128.13333,Hamhyŏn,MR,,
1838873,Ponghyŏn,,P,PPL,34.95,128.13333,Kamhyŏn,MR,,
1838874,Bonghwasan,봉화산,T,MT,34.65276,127.61171,Kobong-san,other_variant,,
1838874,Bonghwasan,봉화산,T,MT,34.65276,127.61171,Ponghwa-san,other_variant,,
1838875,Bonghwasan,봉화산,T,MT,38.04297,128.01133,Ponghwa-bong,other_variant,,
1838875,Bonghwasan,봉화산,T,MT,38.04297,128.01133,Ponghwa-san,other_variant,,
1838876,Ponghwa-san,,T,HLL,36.5179,129.431,Hokazan,other_variant,,
1838876,Ponghwa-san,,T,HLL,36.5179,129.431,Hōka-san,other_variant,,
1838877,Bonghwasan,봉화산,T,MT,34.97177,127.50618,Ponghwa-san,other_variant,,
1838878,Ponghwa-san,,T,HLL,37.1335,129.3722,Hōka-san,other_variant,,
1838879,Bonghwasan,봉화산,T,HLL,35.40201,129.34206,Ponghwa-san,other_variant,,
1838882,Bonghwangsan,봉황산,T,HLL,36.31662,129.36282,Ponghwang-san,other_variant,,
1838883,Bonghwanggol,봉황골,P,PPL,37.0729,127.84711,Ponghwang-gol,other_variant,,
1838883,Bonghwanggol,봉황골,P,PPL,37.0729,127.84711,Ponghwangch’ŏn,MR,,
1838883,Bonghwanggol,봉황골,P,PPL,37.0729,127.84711,Ponghwangnae,other_variant,,
1838883,Bonghwanggol,봉황골,P,PPL,37.0729,127.84711,Ponghwangsae,other_variant,,
1838884,Ponghwang-ni,풍황리,P,PPL,34.55222,126.69611,Hōō-ri,other_variant,,
1838886,Ponghwang-ni,봉황리,P,PPL,34.55861,126.79278,Hōō-ri,other_variant,,
1838886,Ponghwang-ni,봉황리,P,PPL,34.55861,126.79278,Ponghwang,other_variant,,
1838887,Ponghwang-dong,,P,PPL,37.58333,127.08333,Hōkō-dō,other_variant,,
1838890,Bonghwangchon,봉황촌,P,PPL,38.24342,128.20805,Ponghwach’on,MR,,
1838890,Bonghwangchon,봉황촌,P,PPL,38.24342,128.20805,Ponghwangch’on,MR,,
1838891,Ponghwang,,P,PPL,35.75,126.73333,Ponghwang-ni,other_variant,,
1838892,Eumjimal,음지말,P,PPL,36.20145,127.82013,Ponghyŏn,MR,,
1838892,Eumjimal,음지말,P,PPL,36.20145,127.82013,Ponghyŏn-ni,MR,,
1838894,Bonghwagol,봉화골,P,PPL,38.05418,127.27725,Hōsui-dō,other_variant,,
1838894,Bonghwagol,봉화골,P,PPL,38.05418,127.27725,Ponghwa-gol,other_variant,,
1838894,Bonghwagol,봉화골,P,PPL,38.05418,127.27725,Ponghwa-kol,other_variant,,
1838894,Bonghwagol,봉화골,P,PPL,38.05418,127.27725,Pongsu-dong,other_variant,,
1838894,Bonghwagol,봉화골,P,PPL,38.05418,127.27725,Pongsu-gol,other_variant,,
1838894,Bonghwagol,봉화골,P,PPL,38.05418,127.27725,Pongsul Gol,other_variant,,
1838895,Hokazi,,T,PT,37.13528,129.37417,Hōka-ji,other_variant,,
1838895,Hokazi,,T,PT,37.13528,129.37417,Hōkō-matsu,other_variant,,
1838895,Hokazi,,T,PT,37.13528,129.37417,Ponghwa-ch’i,MR,,
1838896,Ponghwa,봉화,P,PPL,36.88806,128.74639,Kubonghwa,other_variant,,
1838897,Bonghwa,봉화,P,PPL,34.82499,127.07766,Ponghwa,other_variant,,
1838898,Tongho-ri,동호리,L,LCTY,38.38543,128.48087,Pongho-ri,other_variant,,
1838899,Bonghojeong,봉호정,P,PPL,34.84316,126.6143,Pongho-ri,other_variant,,
1838899,Bonghojeong,봉호정,P,PPL,34.84316,126.6143,Ponghojŏng,MR,,
1838900,Pongha-ri,,L,LCTY,34.88333,126.85,Ponghwa-ri,other_variant,,
1838901,Ponghang-ni,봉학리,L,LCTY,34.54056,126.54806,Hosei-ri,other_variant,,
1838901,Ponghang-ni,봉학리,L,LCTY,34.54056,126.54806,Hōgaku-ri,other_variant,,
1838901,Ponghang-ni,봉학리,L,LCTY,34.54056,126.54806,Pongsŏng-ni,MR,,
1838903,Ponghwang,,P,PPL,36.1972,128.086,Ponghang,other_variant,,
1838903,Ponghwang,,P,PPL,36.1972,128.086,Ponghang-dong,other_variant,,
1838904,Bonghakdong,봉학동,P,PPL,34.88583,126.8512,Ponghak-tong,other_variant,,
1838905,Ponggye-ri,,P,PPL,35.11667,127.93333,Hōkei-ri,other_variant,,
1838905,Ponggye-ri,,P,PPL,35.11667,127.93333,Ponge-ri,other_variant,,
1838905,Ponggye-ri,,P,PPL,35.11667,127.93333,Pongkye-ri,other_variant,,
1838906,Ponggye-ri,,L,LCTY,35.69167,129.22583,Pongge-dong,other_variant,,
1838907,Ponggye-ri,,L,LCTY,34.78333,127.66667,Pongge-ri,other_variant,,
1838908,Bonggye,봉계,P,PPL,34.92863,127.12579,Ponggye,other_variant,,
1838908,Bonggye,봉계,P,PPL,34.92863,127.12579,Ponggyech’on,MR,,
1838908,Bonggye,봉계,P,PPL,34.92863,127.12579,Pongyye,other_variant,,
1838910,Pongnam-dong,,P,PPL,34.93333,128.11667,Ponggŏn,MR,,
1838910,Pongnam-dong,,P,PPL,34.93333,128.11667,Pongjŏn,MR,,
1838911,Ponggok,,P,PPL,36.48333,127.18333,Ponggol,other_variant,,
1838912,Bonggongni,,P,PPLL,36.13567,127.68829,Ponggok,other_variant,,
1838912,Bonggongni,,P,PPLL,36.13567,127.68829,Ponggok-ri,other_variant,,
1838912,Bonggongni,,P,PPLL,36.13567,127.68829,Ponggong-ni,other_variant,,
1838913,Bonggok,봉곡,P,PPL,36.20611,126.71102,Ponggok,other_variant,,
1838913,Bonggok,봉곡,P,PPL,36.20611,126.71102,Ponggong-ni,other_variant,,
1838914,Ponggok,,P,PPL,34.98333,126.6,Ponggong-ni,other_variant,,
1838919,Pongdugol-li,봉두곤리,P,PPL,37.5878,128.6375,Pongdugon-ni,other_variant,,
1838919,Pongdugol-li,봉두곤리,P,PPL,37.5878,128.6375,Pongdugoni,other_variant,,
1838920,Pongdu,봉두,P,PPL,34.52639,126.75611,Pongdu-ri,other_variant,,
1838921,Naebong-ni,Pongdŏng-ni / 봉덕리,L,LCTY,34.54797,127.18729,P’ungdŏng-ni,MR,,
1838922,Bongdeongni,봉덕리,P,PPLL,36.32573,126.59834,Pongdŏng-ni,MR,,
1838925,Bongdong,봉동,P,PPL,34.82155,127.07573,Myŏngbong-ni,MR,,
1838925,Bongdong,봉동,P,PPL,34.82155,127.07573,Pong-dong,other_variant,,
1838926,Pongdong,봉동,P,PPL,34.53944,127.32317,Pongdong-ni,other_variant,,
1838927,Bongdong,봉동,P,PPL,34.44528,126.58778,Hō-dō,other_variant,,
1838927,Bongdong,봉동,P,PPL,34.44528,126.58778,Pong-dong,other_variant,,
1838928,Bongdeoksan,봉덕산,T,HLL,35.23056,126.36583,Hōtoku-san,other_variant,,
1838928,Bongdeoksan,봉덕산,T,HLL,35.23056,126.36583,Pogutoku San,other_variant,,
1838928,Bongdeoksan,봉덕산,T,HLL,35.23056,126.36583,Pongdŏk-san,MR,,
1838929,Bongdeok,봉덕,P,PPL,35.22719,126.45075,Pongdŏk,MR,,
1838929,Bongdeok,봉덕,P,PPL,35.22719,126.45075,Pongdŏng-ni,MR,,
1838930,Bongdeok,Pongdŏk / 봉덕,P,PPL,34.65528,126.745,Pongdŏng-ni,MR,,
1838931,Pong-do (historical),,T,ISL,34.52816,127.20136,Goba-tō,other_variant,,
1838931,Pong-do (historical),,T,ISL,34.52816,127.20136,Oma-do,other_variant,,
1838931,Pong-do (historical),,T,ISL,34.52816,127.20136,Pong-do,other_variant,,
1838932,Bongdangni,봉당리,P,PPLL,36.41223,126.57706,Pongdang-ni,other_variant,,
1838934,Bongdaesan,,T,MT,36.23038,127.95318,Pongdae-san,other_variant,,
1838935,Bongtaesan,봉태산,T,HLL,35.47957,129.37622,Hōdai-san,other_variant,,
1838935,Bongtaesan,봉태산,T,HLL,35.47957,129.37622,Pondei San,other_variant,,
1838935,Bongtaesan,봉태산,T,HLL,35.47957,129.37622,Pongdae-san,other_variant,,
1838936,Bongdaesan,봉대산,T,HLL,35.40095,126.44108,Pongdae-san,other_variant,,
1838938,Bongdaesan,봉대산,T,HLL,35.12258,126.27593,Hotai-zan,other_variant,,
1838938,Bongdaesan,봉대산,T,HLL,35.12258,126.27593,Hōdai-san,other_variant,,
1838938,Bongdaesan,봉대산,T,HLL,35.12258,126.27593,Pogudei San,other_variant,,
1838938,Bongdaesan,봉대산,T,HLL,35.12258,126.27593,Pongdae-san,other_variant,,
1838939,Pongch’u-dong,,P,PPL,33.48333,126.75,Orŭmsakki-dong,MR,,
1838939,Pongch’u-dong,,P,PPL,33.48333,126.75,Ŏrŭmsaekki-dong,MR,,
1838940,Pongch’ŏl-li,,L,LCTY,35.57637,127.29444,Pongch’ŏn-ni,MR,,
1838941,Pongch’ŏl-li,Pongch’ŏl-li / 봉천리,L,LCTY,34.90729,127.11959,Hōsen-ri,other_variant,,
1838941,Pongch’ŏl-li,Pongch’ŏl-li / 봉천리,L,LCTY,34.90729,127.11959,Pongch’ŏn-ni,MR,,
1838942,Pong-ch’ŏn,,H,STM,37.33333,127.96667,Fū-sen,other_variant,,
1838942,Pong-ch’ŏn,,H,STM,37.33333,127.96667,Panbu-ch’on,MR,,
1838942,Pong-ch’ŏn,,H,STM,37.33333,127.96667,P’ung-ch’ŏn,MR,,
1838945,Bongcheon,봉천 / 봉촌,P,PPL,36.28195,126.58146,Bongchon,other_variant,,
1838945,Bongcheon,봉천 / 봉촌,P,PPL,36.28195,126.58146,Pongch’on,MR,,
1838946,Pongchong,,P,PPL,34.76667,128.01667,Hōson,other_variant,,
1838946,Pongchong,,P,PPL,34.76667,128.01667,Pongch’on,MR,,
1838947,Pongjae-ri,,P,PPL,35.09316,128.30007,Pongch’i,MR,,
1838947,Pongjae-ri,,P,PPL,35.09316,128.30007,Pongch’i-ri,MR,,
1838948,Pongbok-san,봉복산,T,MT,37.6202,128.2163,Bongboksan,other_variant,,
1838949,Pongal-li,,P,PPL,35.295,127.02861,Pongan-ni,other_variant,,
1838950,Bongan,봉안,P,PPL,37.5269,127.288,Hōan,other_variant,,
1838950,Bongan,봉안,P,PPL,37.5269,127.288,Pongan,other_variant,,
1838951,Pongam-ni,,P,PPL,34.53028,127.16667,Pong-am-ri,other_variant,,
1838951,Pongam-ni,,P,PPL,34.53028,127.16667,Pongam,other_variant,,
1838951,Pongam-ni,,P,PPL,34.53028,127.16667,Pongdŏng-ni,MR,,
1838953,Pongam,,P,PPL,36.5967,126.7561,Pongam-ni,other_variant,,
1838955,Pongam,,P,PPL,35.73099,127.0051,Hōgan,other_variant,,
1838955,Pongam,,P,PPL,35.73099,127.0051,Pokam,other_variant,,
1838955,Pongam,,P,PPL,35.73099,127.0051,Pongŭn,MR,,
1838956,Bongam,봉암,P,PPL,35.20505,126.48101,Pongam,other_variant,,
1838957,Pongam,,P,PPL,35.1318,128.36884,Pongam-ni,other_variant,,
1838960,Beondo-ri,,L,LCTY,37.30222,127.56889,Pŏndo-ri,MR,,
1838961,Bondeokdong,본덕동,P,PPLX,35.08298,126.77928,Pondŏng-ni,MR,,
1838962,Pŏnch’ŏl-li,,L,LCTY,37.387,129.0075,Pŏnch’ŏn-ni,MR,,
1838963,Rininshin,,P,PPL,37.2325,129.34611,Imwŏnjin,MR,,
1838963,Rininshin,,P,PPL,37.2325,129.34611,Pon-ch’on,MR,,
1838963,Rininshin,,P,PPL,37.2325,129.34611,Rininri,other_variant,,
1838964,Ponch’on,,P,PPL,35.21611,126.88389,Ponch’on-ni,MR,,
1838964,Ponch’on,,P,PPL,35.21611,126.88389,Pongch’on-ni,MR,,
1838966,Bonchon,본촌,P,PPL,35.04044,126.758,Ponch’on,MR,,
1838967,Ponburak,,P,PPL,37.93333,127.9,Naep’yŏng-ni,MR,,
1838967,Ponburak,,P,PPL,37.93333,127.9,Naihei-ri,other_variant,,
